epochNo;bestPenalty;avgPenalty;worstPenalty;avgExecTimeMs
0;204;235;256;2190
1;204;237;260;2190
2;204;246;258;2190
3;256;257;260;2190
4;204;238;262;2190
5;204;235;256;2190
6;206;247;262;2190
7;204;238;270;2190
8;256;257;262;2190
9;204;242;272;2190
10;210;255;276;2190
11;212;245;276;2190
12;212;254;270;2190
13;206;240;270;2190
14;208;239;262;2190
15;204;239;272;2190
16;206;239;262;2190
17;210;245;274;2190
18;226;249;272;2190
19;204;247;280;2190
20;206;246;278;2190
21;210;242;270;2190
22;210;255;294;2190
23;204;235;256;2190
24;206;239;268;2190
25;210;241;262;2190
26;206;242;268;2190
27;206;244;268;2190
28;210;239;262;2190
29;214;250;282;2190
30;206;248;286;2190
31;212;248;284;2190
32;216;242;262;2190
33;216;260;280;2190
34;216;260;290;2190
35;222;260;278;2190
36;204;257;282;2190
37;204;274;340;2190
38;206;255;302;2190
39;204;268;342;2190
40;206;242;262;2190
41;214;264;342;2190
42;228;275;340;2190
43;204;287;456;2190
44;212;244;264;2190
45;204;280;424;2190
46;206;237;256;2190
47;206;236;256;2190
48;204;235;256;2190
49;206;257;356;2190
50;206;239;262;2190
51;206;246;272;2190
52;204;254;352;2190
53;202;257;354;2190
54;210;288;506;2190
55;212;244;268;2190
56;202;238;268;2190
57;202;237;262;2190
58;202;239;264;2190
59;206;241;280;2190
60;208;250;278;2190
61;202;236;262;2190
62;202;238;274;2190
63;212;257;320;2190
64;208;243;280;2190
65;206;237;262;2190
66;202;244;298;2190
67;206;247;298;2190
68;212;249;298;2190
69;212;241;262;2190
70;202;238;262;2190
71;202;244;294;2190
72;202;237;262;2190
73;202;237;264;2190
74;202;238;270;2190
75;202;242;274;2190
76;204;246;292;2190
77;204;254;312;2190
78;202;255;314;2190
79;202;250;304;2190
80;210;246;286;2190
81;210;238;256;2190
82;210;241;256;2190
83;204;254;320;2190
84;202;269;338;2190
85;216;258;320;2190
86;204;254;312;2190
87;204;239;262;2190
88;204;238;262;2190
89;204;250;276;2190
90;202;236;262;2190
91;202;256;306;2190
92;202;238;270;2190
93;202;240;270;2190
94;202;241;280;2190
95;202;237;262;2190
96;204;237;262;2190
97;202;248;294;2190
98;202;244;282;2190
99;202;265;398;2190
