epochNo;bestPenalty;avgPenalty;worstPenalty;avgExecTimeMs
0;272;276;280;4386
1;288;290;294;4386
2;298;300;304;4386
3;304;308;312;4386
4;304;345;418;4386
5;298;326;376;4386
6;318;350;376;4386
7;326;365;420;4386
8;386;486;602;4386
9;408;489;560;4386
10;304;402;516;4386
11;386;516;682;4386
12;324;527;788;4386
13;536;641;864;4386
14;484;636;860;4386
15;398;756;1186;4386
16;298;440;624;4386
17;466;742;972;4386
18;400;570;844;4386
19;608;739;834;4386
20;296;651;1030;4386
21;556;800;1012;4386
22;296;603;986;4386
23;390;734;1116;4386
24;512;651;854;4386
25;390;902;1190;4386
26;390;917;1304;4386
27;382;780;1254;4386
28;296;464;802;4386
29;656;965;1498;4386
30;808;1026;1320;4386
31;340;681;1080;4386
32;292;886;1346;4386
33;364;715;924;4386
34;412;880;1368;4386
35;584;882;1224;4386
36;294;968;1640;4386
37;382;756;1402;4386
38;878;1261;1744;4386
39;344;992;2002;4386
40;290;996;1510;4386
41;286;852;1584;4386
42;300;722;1080;4386
43;298;1132;2064;4386
44;450;1212;1784;4386
45;924;1252;1566;4386
46;498;1048;1730;4386
47;586;1388;2124;4386
48;294;1008;2074;4386
49;394;1108;2374;4386
50;620;1184;1466;4386
51;336;1353;2138;4386
52;388;1350;2080;4386
53;484;1411;2552;4386
54;548;1726;2700;4386
55;1086;1925;2484;4386
56;1274;2002;2624;4386
57;300;908;1248;4386
58;304;1113;1832;4386
59;1024;1514;1942;4386
60;406;908;1668;4386
61;294;1232;2232;4386
62;748;1371;2218;4386
63;1578;2118;3106;4386
64;764;1744;2176;4386
65;296;1584;3120;4386
66;596;1762;2382;4386
67;294;1765;3376;4386
68;1420;2206;2728;4386
69;590;1554;2548;4386
70;284;1664;3010;4386
71;386;1369;2478;4386
72;510;1432;2032;4386
73;810;1329;2146;4386
74;518;994;1472;4386
75;494;1226;1764;4386
76;1744;1978;2272;4386
77;1468;1819;2712;4386
78;1432;2034;2886;4386
79;1074;1772;2292;4386
80;298;808;1368;4386
81;488;1150;1752;4386
82;298;883;2364;4386
83;288;1210;2512;4386
84;304;1359;2470;4386
85;608;1760;3006;4386
86;622;1433;2776;4386
87;1266;1838;2584;4386
88;1536;1745;1934;4386
89;1140;1812;2614;4386
90;1266;1826;2586;4386
91;340;1203;2086;4386
92;386;1670;2840;4386
93;386;1630;2844;4386
94;1204;2125;2896;4386
95;506;1962;3418;4386
96;520;1228;1846;4386
97;686;1409;1938;4386
98;1174;1596;1946;4386
99;384;1442;2038;4386
