epochNo;bestPenalty;avgPenalty;worstPenalty;avgExecTimeMs
0;204;236;258;2781
1;202;227;256;2781
2;204;227;256;2781
3;208;238;262;2781
4;202;227;262;2781
5;204;226;258;2781
6;208;229;256;2781
7;208;233;258;2781
8;208;231;258;2781
9;210;230;264;2781
10;208;231;264;2781
11;216;234;264;2781
12;202;230;262;2781
13;204;234;272;2781
14;202;234;268;2781
15;202;232;274;2781
16;202;230;256;2781
17;214;236;262;2781
18;202;232;262;2781
19;208;234;268;2781
20;216;238;272;2781
21;202;233;274;2781
22;202;229;268;2781
23;208;234;268;2781
24;208;242;270;2781
25;210;251;278;2781
26;204;248;290;2781
27;202;230;274;2781
28;204;233;276;2781
29;206;235;274;2781
30;218;246;282;2781
31;204;236;282;2781
32;208;242;282;2781
33;208;238;274;2781
34;204;236;274;2781
35;208;244;286;2781
36;208;246;276;2781
37;226;253;280;2781
38;202;246;280;2781
39;202;244;278;2781
40;220;250;278;2781
41;202;228;264;2781
42;210;238;274;2781
43;208;240;284;2781
44;210;241;290;2781
45;204;239;284;2781
46;202;242;294;2781
47;204;238;276;2781
48;218;245;270;2781
49;202;239;276;2781
50;214;257;292;2781
51;210;245;264;2781
52;200;248;292;2781
53;204;238;288;2781
54;200;238;286;2781
55;224;241;266;2781
56;228;250;288;2781
57;200;237;292;2781
58;200;262;338;2781
59;204;269;390;2781
60;202;241;310;2781
61;228;267;310;2781
62;202;255;312;2781
63;206;283;374;2781
64;200;239;308;2781
65;200;239;282;2781
66;210;257;346;2781
67;210;252;292;2781
68;208;250;304;2781
69;206;252;306;2781
70;212;256;298;2781
71;212;242;276;2781
72;226;315;386;2781
73;200;230;262;2781
74;220;251;288;2781
75;204;244;304;2781
76;200;282;394;2781
77;204;295;438;2781
78;204;276;380;2781
79;202;226;266;2781
80;200;250;334;2781
81;200;248;292;2781
82;204;241;280;2781
83;210;246;272;2781
84;216;255;290;2781
85;208;262;318;2781
86;202;244;282;2781
87;222;264;294;2781
88;200;236;262;2781
89;200;243;278;2781
90;204;247;318;2781
91;202;244;304;2781
92;210;249;288;2781
93;206;244;278;2781
94;202;272;382;2781
95;202;250;284;2781
96;202;252;352;2781
97;208;254;288;2781
98;202;234;268;2781
99;200;241;284;2781
