epochNo;bestPenalty;avgPenalty;worstPenalty;avgExecTimeMs
0;256;833;3134;112
1;260;263;266;112
2;256;277;322;112
3;256;275;328;112
4;258;508;1500;112
5;260;262;270;112
6;256;263;270;112
7;256;262;268;112
8;256;260;266;112
9;256;608;2000;112
10;256;263;272;112
11;262;267;272;112
12;256;266;276;112
13;262;267;272;112
14;262;270;278;112
15;262;270;278;112
16;262;267;272;112
17;264;270;278;112
18;258;262;270;112
19;256;268;278;112
20;258;269;280;112
21;260;268;286;112
22;258;267;286;112
23;258;268;286;112
24;256;264;284;112
25;264;270;286;112
26;260;270;288;112
27;260;266;280;112
28;256;261;264;112
29;260;262;264;112
30;260;262;266;112
31;260;263;266;112
32;256;260;264;112
33;260;266;270;112
34;256;262;270;112
35;262;266;272;112
36;256;264;272;112
37;256;262;270;112
38;256;263;272;112
39;256;260;264;112
40;256;258;264;112
41;256;263;274;112
42;258;269;278;112
43;258;262;270;112
44;260;268;276;112
45;262;287;376;112
46;256;270;284;112
47;256;270;278;112
48;256;263;276;112
49;262;266;272;112
50;258;270;278;112
51;256;266;282;112
52;258;271;290;112
53;258;286;366;112
54;258;294;412;112
55;256;262;270;112
56;256;264;276;112
57;258;264;272;112
58;260;268;286;112
59;258;265;280;112
60;260;264;268;112
61;256;263;266;112
62;256;263;274;112
63;260;265;272;112
64;256;266;278;112
65;256;268;282;112
66;256;263;270;112
67;256;262;270;112
68;258;262;266;112
69;256;264;270;112
70;256;266;280;112
71;256;268;282;112
72;256;266;282;112
73;256;268;278;112
74;256;261;270;112
75;256;268;284;112
76;258;292;382;112
77;258;275;292;112
78;260;262;264;112
79;256;262;272;112
80;256;260;266;112
81;256;262;270;112
82;256;266;288;112
83;256;262;272;112
84;258;264;270;112
85;256;262;270;112
86;256;262;272;112
87;256;262;270;112
88;256;282;374;112
89;256;264;280;112
90;258;264;276;112
91;256;264;270;112
92;256;285;382;112
93;256;263;270;112
94;256;270;282;112
95;262;269;276;112
96;256;266;278;112
97;260;264;270;112
98;256;261;272;112
99;256;264;272;112
