epochNo;bestPenalty;avgPenalty;worstPenalty;avgExecTimeMs
0;256;256;258;1127
1;256;257;260;1127
2;256;257;258;1127
3;256;260;264;1127
4;256;260;264;1127
5;256;261;266;1127
6;258;262;266;1127
7;262;262;264;1127
8;262;264;266;1127
9;262;264;270;1127
10;264;269;274;1127
11;264;269;282;1127
12;256;270;286;1127
13;258;262;268;1127
14;256;262;270;1127
15;260;270;280;1127
16;264;273;280;1127
17;264;269;278;1127
18;256;268;280;1127
19;258;266;278;1127
20;262;271;282;1127
21;258;270;278;1127
22;262;276;296;1127
23;262;269;280;1127
24;258;267;280;1127
25;264;270;280;1127
26;256;272;286;1127
27;256;272;296;1127
28;262;268;278;1127
29;264;278;306;1127
30;264;274;294;1127
31;256;274;296;1127
32;268;274;296;1127
33;256;265;274;1127
34;256;262;270;1127
35;256;278;296;1127
36;270;284;306;1127
37;256;276;308;1127
38;256;264;274;1127
39;256;264;274;1127
40;256;270;288;1127
41;256;268;290;1127
42;256;265;278;1127
43;268;280;292;1127
44;262;272;282;1127
45;256;271;288;1127
46;268;285;324;1127
47;268;276;282;1127
48;262;268;286;1127
49;264;269;278;1127
50;264;276;292;1127
51;258;275;296;1127
52;262;268;286;1127
53;270;274;284;1127
54;258;271;284;1127
55;266;293;366;1127
56;262;270;290;1127
57;266;275;284;1127
58;256;268;286;1127
59;264;272;292;1127
60;264;279;306;1127
61;270;295;380;1127
62;264;271;278;1127
63;272;308;434;1127
64;258;278;298;1127
65;270;307;378;1127
66;264;289;330;1127
67;262;292;384;1127
68;262;276;296;1127
69;258;315;508;1127
70;262;324;536;1127
71;262;320;518;1127
72;264;336;580;1127
73;264;272;280;1127
74;262;281;300;1127
75;256;296;388;1127
76;256;270;284;1127
77;262;313;462;1127
78;262;271;294;1127
79;264;312;464;1127
80;262;304;392;1127
81;272;307;402;1127
82;280;323;478;1127
83;264;351;516;1127
84;270;305;412;1127
85;282;354;632;1127
86;262;305;390;1127
87;264;306;422;1127
88;256;326;466;1127
89;262;276;290;1127
90;276;313;384;1127
91;270;282;294;1127
92;256;290;342;1127
93;256;292;342;1127
94;262;284;304;1127
95;272;282;288;1127
96;256;288;360;1127
97;256;267;282;1127
98;256;267;280;1127
99;256;264;290;1127
