epochNo;bestPenalty;avgPenalty;worstPenalty;avgExecTimeMs
0;204;225;256;4485
1;204;226;258;4485
2;204;225;256;4485
3;204;225;258;4485
4;206;228;258;4485
5;206;230;260;4485
6;204;230;262;4485
7;206;240;266;4485
8;206;240;266;4485
9;204;229;262;4485
10;204;226;262;4485
11;204;239;270;4485
12;204;242;272;4485
13;202;228;262;4485
14;204;228;256;4485
15;210;231;262;4485
16;204;229;262;4485
17;204;255;304;4485
18;210;257;330;4485
19;204;230;268;4485
20;204;253;378;4485
21;204;244;314;4485
22;204;228;256;4485
23;204;230;262;4485
24;204;232;268;4485
25;202;241;334;4485
26;202;243;334;4485
27;202;246;350;4485
28;202;236;298;4485
29;202;226;256;4485
30;206;228;256;4485
31;206;229;262;4485
32;202;238;302;4485
33;202;234;292;4485
34;210;229;256;4485
35;202;230;262;4485
36;204;231;268;4485
37;202;229;262;4485
38;204;231;256;4485
39;204;232;272;4485
40;202;232;268;4485
41;204;232;272;4485
42;204;230;268;4485
43;202;228;262;4485
44;202;226;262;4485
45;202;225;256;4485
46;204;227;256;4485
47;202;229;262;4485
48;202;230;270;4485
49;202;238;300;4485
50;202;258;404;4485
51;202;231;284;4485
52;202;231;284;4485
53;202;231;284;4485
54;204;234;284;4485
55;204;232;286;4485
56;202;232;286;4485
57;202;230;262;4485
58;204;227;256;4485
59;204;228;264;4485
60;204;234;282;4485
61;202;231;262;4485
62;202;268;474;4485
63;204;277;474;4485
64;202;270;434;4485
65;204;232;268;4485
66;204;274;400;4485
67;204;228;264;4485
68;202;228;264;4485
69;202;234;290;4485
70;202;227;256;4485
71;202;228;256;4485
72;202;228;256;4485
73;202;280;448;4485
74;212;282;424;4485
75;212;305;512;4485
76;204;244;326;4485
77;204;230;256;4485
78;204;228;256;4485
79;204;230;256;4485
80;204;256;386;4485
81;204;267;396;4485
82;202;225;262;4485
83;202;228;262;4485
84;204;228;256;4485
85;204;235;262;4485
86;202;285;540;4485
87;202;264;436;4485
88;204;232;272;4485
89;204;264;438;4485
90;202;263;428;4485
91;204;236;262;4485
92;204;242;288;4485
93;208;237;284;4485
94;202;231;284;4485
95;202;226;262;4485
96;204;231;270;4485
97;204;235;294;4485
98;204;234;256;4485
99;202;224;256;4485
