epochNo;bestPenalty;avgPenalty;worstPenalty;avgExecTimeMs
0;208;246;258;2844
1;214;248;258;2844
2;208;239;260;2844
3;202;239;260;2844
4;216;250;260;2844
5;210;238;260;2844
6;202;239;262;2844
7;202;239;264;2844
8;226;254;268;2844
9;234;257;270;2844
10;214;255;272;2844
11;212;246;272;2844
12;230;257;266;2844
13;262;264;268;2844
14;208;246;270;2844
15;208;241;272;2844
16;210;250;284;2844
17;218;256;288;2844
18;224;263;280;2844
19;220;254;280;2844
20;204;257;274;2844
21;202;260;284;2844
22;226;265;284;2844
23;208;248;282;2844
24;208;252;274;2844
25;230;264;290;2844
26;220;263;280;2844
27;216;259;290;2844
28;230;261;300;2844
29;234;260;282;2844
30;230;272;290;2844
31;236;277;294;2844
32;210;262;288;2844
33;210;255;288;2844
34;216;261;278;2844
35;230;260;298;2844
36;222;260;294;2844
37;230;281;378;2844
38;230;259;280;2844
39;228;256;280;2844
40;232;253;266;2844
41;210;258;292;2844
42;220;261;290;2844
43;220;248;276;2844
44;202;257;290;2844
45;222;257;282;2844
46;242;276;310;2844
47;202;256;284;2844
48;216;261;298;2844
49;230;269;302;2844
50;236;277;298;2844
51;270;290;306;2844
52;242;304;432;2844
53;262;282;312;2844
54;276;284;298;2844
55;218;286;348;2844
56;232;276;320;2844
57;222;284;388;2844
58;216;254;290;2844
59;266;303;390;2844
60;238;273;302;2844
61;264;280;294;2844
62;258;310;400;2844
63;280;321;410;2844
64;202;284;378;2844
65;270;303;372;2844
66;208;285;380;2844
67;230;322;402;2844
68;216;284;400;2844
69;236;299;400;2844
70;238;288;386;2844
71;208;276;394;2844
72;228;269;322;2844
73;256;314;364;2844
74;258;303;394;2844
75;274;334;464;2844
76;274;316;408;2844
77;282;329;402;2844
78;212;286;412;2844
79;216;251;278;2844
80;228;268;294;2844
81;228;274;308;2844
82;224;263;294;2844
83;204;245;282;2844
84;212;269;306;2844
85;256;269;280;2844
86;218;263;294;2844
87;232;257;276;2844
88;202;269;336;2844
89;202;265;302;2844
90;202;293;362;2844
91;218;263;342;2844
92;226;288;332;2844
93;266;291;340;2844
94;222;265;290;2844
95;208;259;320;2844
96;208;278;414;2844
97;208;255;280;2844
98;236;295;382;2844
99;224;265;300;2844
