epochNo;bestPenalty;avgPenalty;worstPenalty;avgExecTimeMs
0;258;504;2678;55
1;258;1633;7076;55
2;258;1064;5858;55
3;258;1056;4740;55
4;258;608;2678;55
5;258;1287;8082;55
6;256;505;2684;55
7;260;506;2684;55
8;256;505;2678;55
9;256;509;2684;55
10;256;508;2684;55
11;260;507;2662;55
12;258;504;2662;55
13;258;502;2656;55
14;258;504;2656;55
15;256;502;2656;55
16;260;503;2656;55
17;256;502;2656;55
18;256;501;2656;55
19;258;502;2656;55
20;258;502;2662;55
21;258;503;2662;55
22;258;503;2656;55
23;258;503;2656;55
24;256;501;2662;55
25;256;501;2656;55
26;260;504;2656;55
27;256;505;2656;55
28;256;505;2658;55
29;256;505;2656;55
30;256;502;2658;55
31;256;503;2658;55
32;256;503;2668;55
33;256;502;2656;55
34;256;505;2660;55
35;258;503;2662;55
36;258;505;2676;55
37;258;506;2672;55
38;256;506;2670;55
39;256;506;2676;55
40;256;504;2658;55
41;256;504;2662;55
42;256;502;2662;55
43;256;505;2656;55
44;256;503;2656;55
45;256;517;2656;55
46;256;506;2656;55
47;256;507;2656;55
48;256;508;2668;55
49;260;506;2662;55
50;258;503;2662;55
51;256;506;2672;55
52;258;508;2662;55
53;258;505;2662;55
54;256;510;2662;55
55;256;506;2668;55
56;256;505;2608;55
57;256;505;2610;55
58;256;502;2608;55
59;256;500;2608;55
60;256;502;2608;55
61;260;504;2608;55
62;256;515;2608;55
63;256;510;2610;55
64;258;497;2608;55
65;256;500;2608;55
66;256;500;2608;55
67;256;498;2608;55
68;258;499;2608;55
69;258;497;2610;55
70;256;498;2608;55
71;258;498;2614;55
72;258;498;2608;55
73;258;498;2618;55
74;258;499;2618;55
75;256;497;2608;55
76;258;498;2612;55
77;258;498;2608;55
78;258;497;2610;55
79;258;498;2620;55
80;256;497;2612;55
81;258;499;2610;55
82;258;499;2608;55
83;260;494;2552;55
84;258;500;2608;55
85;258;512;2610;55
86;258;506;2552;55
87;258;493;2552;55
88;258;494;2552;55
89;258;494;2552;55
90;258;494;2554;55
91;262;497;2556;55
92;260;502;2616;55
93;260;496;2556;55
94;258;493;2556;55
95;258;492;2554;55
96;256;497;2588;55
97;256;491;2556;55
98;260;497;2554;55
99;260;494;2554;55
