epochNo;bestPenalty;avgPenalty;worstPenalty;avgExecTimeMs
0;204;226;258;2759
1;204;246;258;2759
2;204;237;258;2759
3;200;226;258;2759
4;204;228;262;2759
5;208;230;260;2759
6;200;229;260;2759
7;206;229;260;2759
8;206;240;264;2759
9;202;228;272;2759
10;204;231;266;2759
11;200;231;262;2759
12;202;233;264;2759
13;202;231;268;2759
14;206;235;270;2759
15;206;230;256;2759
16;210;238;272;2759
17;202;233;278;2759
18;202;234;274;2759
19;208;242;284;2759
20;200;237;284;2759
21;202;233;258;2759
22;200;225;258;2759
23;210;240;270;2759
24;210;246;280;2759
25;208;232;270;2759
26;208;239;276;2759
27;200;233;274;2759
28;212;242;272;2759
29;200;238;290;2759
30;208;245;296;2759
31;200;245;298;2759
32;212;236;256;2759
33;214;252;294;2759
34;208;242;276;2759
35;200;239;288;2759
36;210;245;286;2759
37;200;243;294;2759
38;236;265;340;2759
39;218;242;268;2759
40;200;240;268;2759
41;200;238;278;2759
42;200;236;280;2759
43;200;239;280;2759
44;200;248;312;2759
45;204;227;262;2759
46;206;242;276;2759
47;212;246;306;2759
48;204;238;306;2759
49;208;242;302;2759
50;230;254;306;2759
51;214;240;288;2759
52;204;248;300;2759
53;220;246;284;2759
54;208;255;312;2759
55;200;236;276;2759
56;206;244;286;2759
57;206;235;262;2759
58;212;254;288;2759
59;204;237;262;2759
60;206;258;306;2759
61;226;253;298;2759
62;226;265;326;2759
63;206;241;288;2759
64;244;271;306;2759
65;206;233;256;2759
66;228;246;268;2759
67;234;255;284;2759
68;204;242;300;2759
69;208;264;322;2759
70;216;256;310;2759
71;210;241;264;2759
72;218;278;390;2759
73;206;262;316;2759
74;210;252;294;2759
75;226;262;288;2759
76;200;246;284;2759
77;200;242;312;2759
78;226;270;298;2759
79;200;260;304;2759
80;262;282;304;2759
81;200;236;286;2759
82;214;276;350;2759
83;242;305;352;2759
84;200;272;342;2759
85;204;234;262;2759
86;200;231;280;2759
87;200;266;364;2759
88;206;273;368;2759
89;204;272;382;2759
90;200;237;290;2759
91;212;273;358;2759
92;204;242;290;2759
93;204;236;264;2759
94;204;306;514;2759
95;208;315;520;2759
96;204;251;284;2759
97;200;245;298;2759
98;212;261;314;2759
99;200;264;314;2759
