epochNo;bestPenalty;avgPenalty;worstPenalty;avgExecTimeMs
0;256;257;258;32343
1;256;256;258;32343
2;256;256;258;32343
3;256;258;260;32343
4;256;257;260;32343
5;258;261;266;32343
6;256;260;266;32343
7;256;259;266;32343
8;260;264;270;32343
9;256;260;264;32343
10;264;266;272;32343
11;264;267;272;32343
12;258;270;276;32343
13;264;264;268;32343
14;256;266;270;32343
15;262;269;278;32343
16;260;272;276;32343
17;256;269;276;32343
18;256;263;278;32343
19;262;267;276;32343
20;264;272;280;32343
21;256;267;276;32343
22;256;266;280;32343
23;258;273;280;32343
24;256;269;282;32343
25;262;274;280;32343
26;262;274;290;32343
27;268;277;284;32343
28;262;267;274;32343
29;256;266;274;32343
30;262;273;288;32343
31;256;274;294;32343
32;262;275;286;32343
33;264;275;294;32343
34;262;278;290;32343
35;256;276;294;32343
36;264;272;288;32343
37;266;273;286;32343
38;278;286;294;32343
39;282;290;302;32343
40;268;282;292;32343
41;264;275;282;32343
42;272;282;294;32343
43;266;285;298;32343
44;262;274;290;32343
45;278;285;296;32343
46;262;284;294;32343
47;262;277;290;32343
48;262;279;300;32343
49;264;274;286;32343
50;268;288;344;32343
51;262;288;316;32343
52;256;269;288;32343
53;256;278;300;32343
54;262;277;302;32343
55;256;272;298;32343
56;256;274;300;32343
57;268;287;304;32343
58;256;296;378;32343
59;256;270;282;32343
60;256;275;284;32343
61;276;292;310;32343
62;262;279;306;32343
63;256;283;304;32343
64;256;288;314;32343
65;256;297;356;32343
66;268;282;314;32343
67;280;298;322;32343
68;270;297;320;32343
69;256;266;280;32343
70;274;312;388;32343
71;256;293;350;32343
72;274;314;418;32343
73;262;295;388;32343
74;256;284;330;32343
75;256;282;302;32343
76;270;296;346;32343
77;274;304;348;32343
78;256;323;390;32343
79;256;321;418;32343
80;268;330;508;32343
81;264;312;402;32343
82;264;292;334;32343
83;262;319;402;32343
84;270;330;464;32343
85;270;323;462;32343
86;262;302;382;32343
87;262;313;422;32343
88;276;322;388;32343
89;256;298;378;32343
90;256;293;380;32343
91;262;291;340;32343
92;264;290;330;32343
93;256;284;308;32343
94;256;266;298;32343
95;256;266;282;32343
96;282;289;302;32343
97;256;291;312;32343
98;256;282;304;32343
99;296;319;400;32343
100;256;279;296;32343
101;276;330;402;32343
102;274;307;374;32343
103;282;309;400;32343
104;272;330;418;32343
105;268;322;476;32343
106;266;340;436;32343
107;266;336;440;32343
108;264;304;394;32343
109;270;312;388;32343
110;266;311;362;32343
111;268;332;412;32343
112;256;325;480;32343
113;276;396;464;32343
114;290;369;474;32343
115;266;326;392;32343
116;270;278;286;32343
117;262;344;438;32343
118;264;328;506;32343
119;270;363;506;32343
120;256;324;436;32343
121;270;384;488;32343
122;262;324;462;32343
123;256;277;324;32343
124;256;295;392;32343
125;270;376;482;32343
126;270;331;448;32343
127;256;321;404;32343
128;264;316;432;32343
129;268;357;494;32343
130;284;327;418;32343
131;256;375;498;32343
132;284;324;406;32343
133;256;340;476;32343
134;256;365;450;32343
135;256;284;342;32343
136;256;375;508;32343
137;256;399;550;32343
138;268;409;582;32343
139;280;336;366;32343
140;262;377;612;32343
141;262;369;582;32343
142;262;298;334;32343
143;256;327;508;32343
144;256;316;394;32343
145;268;348;454;32343
146;282;360;618;32343
147;256;347;590;32343
148;280;350;430;32343
149;284;398;578;32343
150;276;335;426;32343
151;256;298;398;32343
152;282;357;548;32343
153;256;366;500;32343
154;262;364;498;32343
155;268;328;402;32343
156;278;360;476;32343
157;256;380;694;32343
158;256;401;506;32343
159;262;353;468;32343
160;268;370;546;32343
