epochNo;bestPenalty;avgPenalty;worstPenalty;avgExecTimeMs
0;204;227;256;2099
1;204;230;258;2099
2;206;228;258;2099
3;204;226;258;2099
4;204;229;258;2099
5;208;234;260;2099
6;212;242;266;2099
7;212;231;260;2099
8;204;227;260;2099
9;200;230;266;2099
10;214;235;266;2099
11;206;232;268;2099
12;208;231;264;2099
13;216;233;264;2099
14;210;232;266;2099
15;208;240;280;2099
16;210;230;264;2099
17;220;238;266;2099
18;226;240;262;2099
19;204;241;284;2099
20;208;237;272;2099
21;204;234;274;2099
22;218;236;264;2099
23;210;238;266;2099
24;214;239;276;2099
25;214;241;272;2099
26;206;240;272;2099
27;220;245;278;2099
28;210;246;280;2099
29;214;236;276;2099
30;218;243;274;2099
31;210;238;282;2099
32;204;235;290;2099
33;224;246;288;2099
34;216;242;290;2099
35;216;256;290;2099
36;204;236;276;2099
37;226;248;286;2099
38;226;249;296;2099
39;212;244;280;2099
40;216;251;290;2099
41;236;265;298;2099
42;224;260;286;2099
43;224;259;292;2099
44;202;230;258;2099
45;208;238;272;2099
46;204;262;320;2099
47;226;263;290;2099
48;210;255;288;2099
49;222;277;396;2099
50;218;262;292;2099
51;204;273;390;2099
52;200;266;422;2099
53;200;259;388;2099
54;214;250;328;2099
55;204;281;400;2099
56;200;244;286;2099
57;216;272;380;2099
58;208;242;280;2099
59;206;238;276;2099
60;226;273;292;2099
61;218;268;384;2099
62;218;297;460;2099
63;222;302;376;2099
64;242;290;364;2099
65;268;300;398;2099
66;202;236;276;2099
67;210;254;364;2099
68;210;256;292;2099
69;234;274;364;2099
70;248;301;390;2099
71;204;246;282;2099
72;204;239;282;2099
73;214;249;294;2099
74;222;241;266;2099
75;228;250;288;2099
76;202;249;286;2099
77;214;250;280;2099
78;232;261;288;2099
79;222;264;294;2099
80;204;262;308;2099
81;200;256;294;2099
82;206;234;262;2099
83;220;245;288;2099
84;220;257;304;2099
85;210;237;270;2099
86;204;269;358;2099
87;206;249;286;2099
88;204;254;284;2099
89;222;275;344;2099
90;206;242;276;2099
91;204;253;318;2099
92;218;263;330;2099
93;230;265;300;2099
94;214;264;306;2099
95;234;249;282;2099
96;210;240;288;2099
97;200;257;326;2099
98;218;263;304;2099
99;200;251;342;2099
