epochNo;bestPenalty;avgPenalty;worstPenalty;avgExecTimeMs
0;256;256;256;20324
1;256;256;256;20324
2;256;256;256;20324
3;256;256;256;20324
4;256;256;256;20324
5;256;256;256;20324
6;256;256;256;20324
7;256;256;256;20324
8;256;256;256;20324
9;256;256;256;20324
10;256;256;256;20324
11;256;256;256;20324
12;256;256;256;20324
13;256;256;256;20324
14;256;256;256;20324
15;256;256;256;20324
16;256;256;256;20324
17;256;256;256;20324
18;256;256;256;20324
19;256;256;256;20324
20;256;256;256;20324
21;256;256;256;20324
22;256;256;256;20324
23;256;256;256;20324
24;256;256;256;20324
25;256;256;256;20324
26;256;256;256;20324
27;256;256;256;20324
28;256;256;256;20324
29;256;256;256;20324
30;256;256;256;20324
31;256;256;256;20324
32;256;256;256;20324
33;256;256;256;20324
34;256;256;256;20324
35;256;256;256;20324
36;256;256;256;20324
37;256;256;256;20324
38;256;256;256;20324
39;256;256;256;20324
40;256;256;256;20324
41;256;256;256;20324
42;256;256;256;20324
43;256;256;256;20324
44;256;256;256;20324
45;256;256;256;20324
46;256;256;256;20324
47;256;256;256;20324
48;256;256;256;20324
49;256;256;256;20324
50;256;256;256;20324
51;256;256;256;20324
52;256;256;256;20324
53;256;256;256;20324
54;256;256;256;20324
55;256;256;256;20324
56;256;256;256;20324
57;256;256;256;20324
58;256;256;256;20324
59;256;256;256;20324
60;256;256;256;20324
61;256;256;256;20324
62;256;256;256;20324
63;256;256;256;20324
64;256;256;256;20324
65;256;256;256;20324
66;256;256;256;20324
67;256;256;256;20324
68;256;256;256;20324
69;256;256;256;20324
70;256;256;256;20324
71;256;256;256;20324
72;256;256;256;20324
73;256;256;256;20324
74;256;256;256;20324
75;256;256;256;20324
76;256;256;256;20324
77;256;256;256;20324
78;256;256;256;20324
79;256;256;256;20324
80;256;256;256;20324
81;256;256;256;20324
82;256;256;256;20324
83;256;256;256;20324
84;256;256;256;20324
85;256;256;256;20324
86;256;256;256;20324
87;256;256;256;20324
88;256;256;256;20324
89;256;256;256;20324
90;256;256;256;20324
91;256;256;256;20324
92;256;256;256;20324
93;256;256;256;20324
94;256;256;256;20324
95;256;256;256;20324
96;256;256;256;20324
97;256;256;256;20324
98;256;256;256;20324
99;256;256;256;20324
