epochNo;bestPenalty;avgPenalty;worstPenalty;avgExecTimeMs
0;258;258;258;10613
1;256;257;260;10613
2;256;257;258;10613
3;256;257;258;10613
4;258;258;258;10613
5;256;258;264;10613
6;256;261;268;10613
7;256;260;266;10613
8;256;260;266;10613
9;258;264;272;10613
10;262;264;272;10613
11;260;266;278;10613
12;256;266;278;10613
13;258;265;272;10613
14;258;268;276;10613
15;264;265;270;10613
16;256;263;274;10613
17;260;266;270;10613
18;270;274;278;10613
19;264;271;278;10613
20;264;273;284;10613
21;256;264;270;10613
22;264;269;274;10613
23;272;273;276;10613
24;266;273;284;10613
25;258;270;282;10613
26;264;276;288;10613
27;262;268;276;10613
28;276;279;284;10613
29;264;276;284;10613
30;256;269;274;10613
31;256;272;296;10613
32;264;271;280;10613
33;268;278;296;10613
34;258;292;356;10613
35;264;280;298;10613
36;264;276;306;10613
37;268;275;284;10613
38;262;278;298;10613
39;278;283;296;10613
40;280;291;306;10613
41;270;297;368;10613
42;276;286;294;10613
43;270;286;300;10613
44;262;282;300;10613
45;256;299;408;10613
46;266;308;382;10613
47;262;285;306;10613
48;272;283;296;10613
49;270;282;294;10613
50;268;281;312;10613
51;262;282;308;10613
52;258;298;378;10613
53;256;282;314;10613
54;256;281;310;10613
55;258;281;326;10613
56;274;314;404;10613
57;262;316;450;10613
58;276;330;484;10613
59;276;318;412;10613
60;278;350;484;10613
61;262;302;386;10613
62;276;325;488;10613
63;274;335;434;10613
64;270;312;388;10613
65;278;310;388;10613
66;264;349;408;10613
67;264;297;394;10613
68;256;302;400;10613
69;256;343;416;10613
70;288;316;404;10613
71;280;298;330;10613
72;264;294;354;10613
73;258;351;422;10613
74;270;311;370;10613
75;264;275;284;10613
76;256;297;364;10613
77;264;322;482;10613
78;262;307;410;10613
79;262;279;308;10613
80;262;325;504;10613
81;268;310;428;10613
82;266;323;436;10613
83;256;310;404;10613
84;264;330;422;10613
85;256;292;408;10613
86;256;302;422;10613
87;264;277;306;10613
88;258;298;342;10613
89;262;281;300;10613
90;262;318;402;10613
91;284;327;400;10613
92;276;307;394;10613
93;262;317;390;10613
94;256;296;400;10613
95;276;334;418;10613
96;288;333;396;10613
97;278;331;400;10613
98;270;330;396;10613
99;266;318;450;10613
100;274;305;384;10613
101;256;283;318;10613
102;256;279;332;10613
103;262;310;374;10613
104;268;316;460;10613
105;262;301;388;10613
106;274;336;432;10613
107;266;328;426;10613
108;264;312;452;10613
109;264;308;458;10613
110;262;314;460;10613
111;268;326;462;10613
112;264;304;414;10613
113;258;344;464;10613
114;270;367;550;10613
115;258;359;516;10613
116;262;315;502;10613
117;272;319;484;10613
118;270;308;378;10613
119;270;302;396;10613
120;274;338;434;10613
121;256;272;300;10613
122;262;302;430;10613
123;280;295;332;10613
124;256;308;436;10613
125;258;330;434;10613
126;270;293;330;10613
127;262;300;400;10613
128;278;321;394;10613
129;266;325;408;10613
130;256;302;412;10613
131;276;341;428;10613
132;264;299;348;10613
133;276;330;382;10613
134;258;313;378;10613
135;256;313;402;10613
136;262;292;384;10613
137;278;319;454;10613
138;282;294;322;10613
139;256;286;302;10613
140;264;369;590;10613
141;262;274;286;10613
142;256;310;462;10613
143;276;359;638;10613
144;284;351;588;10613
145;280;390;586;10613
146;280;369;494;10613
147;284;382;582;10613
148;264;369;594;10613
149;276;388;512;10613
150;258;369;606;10613
151;294;372;580;10613
152;262;285;316;10613
153;264;339;424;10613
154;264;430;610;10613
155;264;362;540;10613
156;266;313;470;10613
157;264;290;342;10613
158;274;361;472;10613
159;258;420;706;10613
160;258;325;418;10613
161;258;298;416;10613
162;272;340;558;10613
163;262;326;518;10613
164;256;274;318;10613
165;256;293;384;10613
166;258;357;566;10613
167;262;317;402;10613
168;272;418;672;10613
169;268;343;478;10613
170;268;323;422;10613
171;258;398;630;10613
172;256;410;796;10613
173;286;386;452;10613
174;266;335;448;10613
175;258;362;508;10613
176;264;393;592;10613
177;264;365;642;10613
178;280;381;646;10613
179;284;409;516;10613
180;256;330;528;10613
181;256;367;536;10613
182;264;336;546;10613
183;262;390;572;10613
184;278;396;602;10613
185;264;324;494;10613
186;268;402;604;10613
187;282;384;482;10613
188;272;325;428;10613
189;270;382;586;10613
190;284;390;560;10613
191;272;414;606;10613
192;264;338;442;10613
193;262;369;566;10613
194;276;363;496;10613
195;256;321;542;10613
196;262;365;716;10613
197;280;416;688;10613
198;256;288;328;10613
199;264;278;310;10613
200;276;314;398;10613
201;258;284;300;10613
202;272;301;334;10613
203;256;366;662;10613
204;272;384;662;10613
205;270;328;530;10613
206;256;362;702;10613
207;268;433;906;10613
208;262;363;574;10613
209;266;367;574;10613
210;272;399;582;10613
211;262;340;582;10613
212;258;310;388;10613
213;264;314;428;10613
214;258;296;332;10613
215;256;368;722;10613
216;256;341;506;10613
217;256;306;448;10613
218;262;309;372;10613
219;256;307;396;10613
220;262;295;380;10613
221;256;316;448;10613
222;256;296;368;10613
223;274;393;758;10613
224;262;293;344;10613
225;256;352;690;10613
226;256;290;354;10613
227;266;281;300;10613
228;266;343;582;10613
229;256;277;296;10613
230;270;288;300;10613
231;262;282;304;10613
232;256;271;292;10613
233;262;310;386;10613
234;262;360;472;10613
235;262;290;312;10613
236;262;296;392;10613
237;258;301;374;10613
238;256;301;452;10613
239;264;352;502;10613
240;256;290;370;10613
241;262;280;300;10613
242;276;302;326;10613
243;256;301;368;10613
244;258;295;362;10613
245;268;330;390;10613
246;256;279;302;10613
247;268;366;520;10613
248;256;326;410;10613
249;258;359;566;10613
250;264;294;360;10613
251;264;335;460;10613
252;264;357;558;10613
253;264;353;534;10613
254;272;350;478;10613
255;270;330;530;10613
256;258;351;534;10613
257;274;361;528;10613
258;256;302;372;10613
259;288;324;430;10613
260;272;292;312;10613
261;262;288;338;10613
262;266;305;416;10613
263;262;314;450;10613
264;266;328;486;10613
265;266;325;486;10613
266;256;271;294;10613
267;258;304;454;10613
268;264;278;296;10613
269;258;301;358;10613
270;276;284;296;10613
271;264;296;380;10613
272;276;303;356;10613
273;276;310;428;10613
274;256;315;398;10613
275;262;280;314;10613
276;256;298;392;10613
277;264;297;352;10613
278;268;277;306;10613
279;272;314;438;10613
280;274;295;342;10613
281;272;310;434;10613
282;256;349;472;10613
283;258;270;282;10613
284;256;282;344;10613
285;262;282;324;10613
286;276;322;450;10613
287;276;347;428;10613
288;262;326;556;10613
289;272;290;342;10613
290;262;285;354;10613
291;268;293;356;10613
292;270;304;382;10613
293;262;276;296;10613
294;264;310;428;10613
295;270;332;500;10613
296;270;355;614;10613
297;256;300;360;10613
298;288;331;398;10613
299;272;290;312;10613
300;280;378;620;10613
301;292;345;538;10613
302;266;318;408;10613
303;266;289;318;10613
304;262;275;296;10613
305;262;321;472;10613
306;258;305;410;10613
307;256;291;358;10613
308;256;316;372;10613
309;258;287;362;10613
310;262;298;354;10613
311;262;331;404;10613
312;266;300;352;10613
313;256;331;598;10613
314;272;330;488;10613
315;274;302;356;10613
316;268;328;408;10613
317;282;326;394;10613
318;272;362;704;10613
319;268;336;460;10613
320;288;424;628;10613
321;256;331;384;10613
322;256;348;614;10613
323;256;282;332;10613
324;262;298;368;10613
325;268;354;542;10613
326;258;296;344;10613
327;256;290;346;10613
328;258;292;392;10613
329;264;285;328;10613
330;262;292;354;10613
331;258;274;288;10613
332;264;304;384;10613
333;258;293;366;10613
334;262;295;340;10613
335;256;301;422;10613
336;262;310;392;10613
337;280;340;432;10613
338;258;330;450;10613
339;256;292;346;10613
340;276;306;336;10613
341;276;347;430;10613
342;282;352;392;10613
343;312;384;494;10613
344;294;343;390;10613
345;266;303;390;10613
346;294;333;386;10613
347;256;303;430;10613
348;262;310;408;10613
349;284;307;364;10613
350;256;320;408;10613
351;286;296;312;10613
352;274;316;438;10613
353;256;302;398;10613
354;274;305;396;10613
355;262;292;376;10613
356;268;314;392;10613
357;282;313;380;10613
358;280;326;394;10613
359;268;299;344;10613
360;272;312;364;10613
361;266;312;384;10613
362;266;326;364;10613
363;272;312;388;10613
364;286;377;444;10613
365;276;294;334;10613
366;256;344;514;10613
367;262;286;306;10613
368;258;301;408;10613
369;280;328;408;10613
370;286;348;476;10613
371;272;339;480;10613
372;256;298;336;10613
373;256;319;472;10613
374;258;272;292;10613
375;258;334;416;10613
376;262;289;322;10613
377;278;306;346;10613
378;272;333;424;10613
379;264;309;418;10613
380;282;340;408;10613
381;262;331;480;10613
382;262;298;380;10613
383;276;316;360;10613
384;276;362;518;10613
385;258;288;338;10613
386;270;358;422;10613
387;268;352;508;10613
388;258;269;280;10613
389;258;282;308;10613
390;270;361;454;10613
391;256;329;406;10613
392;300;348;414;10613
393;264;290;352;10613
394;274;321;386;10613
395;264;351;444;10613
396;272;335;412;10613
397;256;272;288;10613
398;274;322;402;10613
399;268;334;458;10613
400;268;327;428;10613
401;278;297;330;10613
402;264;338;410;10613
403;268;350;472;10613
404;296;327;372;10613
405;262;316;394;10613
406;272;321;400;10613
407;270;344;408;10613
408;256;319;420;10613
409;268;355;534;10613
410;268;305;400;10613
411;256;285;312;10613
412;266;338;380;10613
413;282;310;392;10613
414;284;324;384;10613
415;278;302;366;10613
416;258;273;290;10613
417;274;313;412;10613
418;268;300;388;10613
419;256;305;414;10613
420;262;308;410;10613
421;292;337;506;10613
422;276;326;494;10613
423;264;313;436;10613
424;270;313;452;10613
425;256;295;428;10613
426;256;263;280;10613
427;262;276;286;10613
428;278;285;298;10613
429;256;295;384;10613
430;284;308;374;10613
431;264;275;286;10613
432;274;326;400;10613
433;268;322;392;10613
434;262;317;414;10613
435;272;312;380;10613
436;264;323;400;10613
437;258;364;452;10613
438;270;370;586;10613
439;262;370;446;10613
440;258;291;316;10613
441;280;358;450;10613
442;280;339;420;10613
443;256;278;300;10613
444;272;338;400;10613
445;262;302;380;10613
446;292;337;378;10613
447;282;384;588;10613
448;258;328;450;10613
449;270;332;410;10613
450;274;305;376;10613
451;258;312;460;10613
452;262;319;390;10613
453;256;322;410;10613
454;258;314;372;10613
455;256;338;402;10613
456;258;338;456;10613
457;264;302;386;10613
458;262;308;432;10613
459;268;366;542;10613
460;284;400;574;10613
461;268;403;620;10613
462;280;407;628;10613
463;262;357;594;10613
464;264;307;392;10613
465;262;289;362;10613
466;264;300;372;10613
467;262;309;436;10613
468;256;284;344;10613
469;268;318;430;10613
470;272;377;560;10613
471;262;315;442;10613
472;258;273;282;10613
473;256;284;336;10613
474;262;287;336;10613
475;274;338;556;10613
476;258;329;516;10613
477;270;366;630;10613
478;258;335;500;10613
479;258;308;440;10613
480;256;297;394;10613
481;282;404;720;10613
482;258;341;606;10613
483;268;360;532;10613
484;272;341;508;10613
485;258;304;384;10613
486;270;297;382;10613
487;278;321;400;10613
488;258;314;472;10613
489;258;286;302;10613
490;268;341;500;10613
491;270;316;416;10613
492;262;285;320;10613
493;274;390;588;10613
494;262;309;426;10613
495;270;332;430;10613
496;256;300;400;10613
497;262;356;532;10613
498;270;344;502;10613
499;256;389;540;10613
