epochNo;bestPenalty;avgPenalty;worstPenalty;avgExecTimeMs
0;196;197;198;46628
1;196;196;196;46628
2;194;194;196;46628
3;194;194;194;46628
4;194;194;194;46628
5;194;194;194;46628
6;194;194;194;46628
7;194;194;194;46628
8;194;194;194;46628
9;194;194;194;46628
10;194;194;194;46628
11;194;194;194;46628
12;194;194;194;46628
13;194;194;194;46628
14;194;194;194;46628
15;194;194;194;46628
16;194;194;194;46628
17;194;194;194;46628
18;194;194;194;46628
19;194;194;194;46628
20;194;194;194;46628
21;194;194;194;46628
22;194;194;194;46628
23;194;194;194;46628
24;194;194;194;46628
25;194;194;194;46628
26;194;194;194;46628
27;194;194;194;46628
28;194;194;194;46628
29;194;194;194;46628
30;194;194;194;46628
31;194;194;194;46628
32;194;194;194;46628
33;194;194;194;46628
34;194;194;194;46628
35;194;194;194;46628
36;194;194;194;46628
37;194;194;194;46628
38;194;194;194;46628
39;194;194;194;46628
40;194;194;194;46628
41;194;194;194;46628
42;194;194;194;46628
43;194;194;194;46628
44;194;194;194;46628
45;194;194;194;46628
46;194;194;194;46628
47;194;194;194;46628
48;194;194;194;46628
49;194;194;194;46628
50;194;194;194;46628
51;194;194;194;46628
52;194;194;194;46628
53;194;194;194;46628
54;194;194;194;46628
55;194;194;194;46628
56;194;194;194;46628
57;194;194;194;46628
58;194;194;194;46628
59;194;194;194;46628
60;194;194;194;46628
61;194;194;194;46628
62;194;194;194;46628
63;194;194;194;46628
64;194;194;194;46628
65;194;194;194;46628
66;194;194;194;46628
67;194;194;194;46628
68;194;194;194;46628
69;194;194;194;46628
70;194;194;194;46628
71;194;194;194;46628
72;194;194;194;46628
73;194;194;194;46628
74;194;194;194;46628
75;194;194;194;46628
76;194;194;194;46628
77;194;194;194;46628
78;194;194;194;46628
79;194;194;194;46628
80;194;194;194;46628
81;194;194;194;46628
82;194;194;194;46628
83;194;194;194;46628
84;194;194;194;46628
85;194;194;194;46628
86;194;194;194;46628
87;194;194;194;46628
88;194;194;194;46628
89;194;194;194;46628
90;194;194;194;46628
91;194;194;194;46628
92;194;194;194;46628
93;194;194;194;46628
94;194;194;194;46628
95;194;194;194;46628
96;194;194;194;46628
97;194;194;194;46628
98;194;194;194;46628
99;194;194;194;46628
