epochNo;bestPenalty;avgPenalty;worstPenalty;avgExecTimeMs
0;256;257;258;2127
1;256;257;260;2127
2;256;256;260;2127
3;256;256;258;2127
4;256;259;264;2127
5;256;258;264;2127
6;256;259;268;2127
7;256;259;264;2127
8;256;260;264;2127
9;256;261;266;2127
10;260;262;270;2127
11;258;264;272;2127
12;258;260;264;2127
13;256;261;266;2127
14;256;261;264;2127
15;256;262;264;2127
16;256;261;270;2127
17;262;266;270;2127
18;262;265;272;2127
19;262;267;272;2127
20;262;270;280;2127
21;262;276;300;2127
22;264;276;288;2127
23;262;274;282;2127
24;264;274;282;2127
25;268;272;278;2127
26;262;270;282;2127
27;272;275;280;2127
28;256;272;294;2127
29;262;267;274;2127
30;256;276;292;2127
31;268;278;296;2127
32;262;275;286;2127
33;256;273;294;2127
34;262;272;288;2127
35;256;270;280;2127
36;262;275;290;2127
37;256;268;278;2127
38;256;274;294;2127
39;266;276;294;2127
40;256;278;294;2127
41;256;274;290;2127
42;268;280;298;2127
43;268;276;288;2127
44;266;281;292;2127
45;256;276;296;2127
46;268;279;290;2127
47;256;280;298;2127
48;256;269;280;2127
49;256;269;286;2127
50;256;270;296;2127
51;262;273;288;2127
52;262;270;278;2127
53;262;292;388;2127
54;262;284;324;2127
55;256;278;294;2127
56;272;279;298;2127
57;264;285;308;2127
58;256;280;298;2127
59;262;277;302;2127
60;262;288;340;2127
61;256;286;344;2127
62;262;274;294;2127
63;262;308;392;2127
64;268;298;392;2127
65;272;294;340;2127
66;276;299;374;2127
67;274;314;404;2127
68;268;308;374;2127
69;276;306;342;2127
70;270;301;348;2127
71;278;297;326;2127
72;282;322;408;2127
73;256;293;342;2127
74;272;288;300;2127
75;262;294;322;2127
76;264;306;358;2127
77;278;307;358;2127
78;262;310;386;2127
79;262;284;320;2127
80;256;301;356;2127
81;268;284;294;2127
82;276;284;292;2127
83;270;297;332;2127
84;262;299;328;2127
85;272;307;326;2127
86;268;282;294;2127
87;256;282;320;2127
88;256;298;348;2127
89;274;298;328;2127
90;256;286;314;2127
91;262;312;370;2127
92;256;272;284;2127
93;262;323;384;2127
94;280;316;386;2127
95;266;290;338;2127
96;272;287;304;2127
97;274;301;356;2127
98;276;290;304;2127
99;256;305;386;2127
