epochNo;bestPenalty;avgPenalty;worstPenalty;avgExecTimeMs
0;256;258;260;2802
1;256;260;266;2802
2;258;263;268;2802
3;258;266;272;2802
4;270;272;276;2802
5;270;272;276;2802
6;266;272;276;2802
7;270;272;280;2802
8;272;276;286;2802
9;262;274;286;2802
10;274;282;286;2802
11;276;287;312;2802
12;264;293;334;2802
13;270;285;308;2802
14;272;287;296;2802
15;272;284;300;2802
16;264;281;300;2802
17;208;272;296;2802
18;228;286;314;2802
19;294;299;304;2802
20;224;274;300;2802
21;238;271;300;2802
22;288;307;318;2802
23;208;306;408;2802
24;290;325;374;2802
25;210;283;316;2802
26;222;284;318;2802
27;218;314;354;2802
28;218;270;306;2802
29;288;301;318;2802
30;260;288;346;2802
31;268;333;376;2802
32;272;371;506;2802
33;288;392;514;2802
34;340;393;466;2802
35;306;386;500;2802
36;216;339;474;2802
37;306;418;574;2802
38;308;438;610;2802
39;304;392;466;2802
40;278;470;804;2802
41;356;414;486;2802
42;298;419;544;2802
43;208;350;458;2802
44;272;383;436;2802
45;228;408;520;2802
46;264;388;520;2802
47;270;366;498;2802
48;296;403;480;2802
49;376;450;546;2802
50;276;340;434;2802
51;214;437;590;2802
52;280;416;530;2802
53;280;424;554;2802
54;278;414;542;2802
55;280;473;636;2802
56;306;445;594;2802
57;284;558;776;2802
58;458;545;692;2802
59;414;497;598;2802
60;208;394;552;2802
61;206;390;762;2802
62;290;454;642;2802
63;284;430;592;2802
64;264;454;836;2802
65;396;610;838;2802
66;282;414;622;2802
67;268;416;690;2802
68;286;419;540;2802
69;214;387;528;2802
70;230;427;588;2802
71;206;370;698;2802
72;290;406;524;2802
73;224;496;830;2802
74;232;433;554;2802
75;276;428;546;2802
76;262;448;700;2802
77;306;537;706;2802
78;366;520;860;2802
79;346;499;752;2802
80;366;555;878;2802
81;208;384;730;2802
82;318;442;626;2802
83;212;392;702;2802
84;372;564;704;2802
85;402;547;832;2802
86;516;651;840;2802
87;376;578;770;2802
88;522;544;594;2802
89;206;552;726;2802
90;260;536;824;2802
91;282;445;670;2802
92;216;454;662;2802
93;400;521;872;2802
94;514;660;932;2802
95;266;529;820;2802
96;214;398;508;2802
97;226;485;774;2802
98;228;469;712;2802
99;478;616;946;2802
