epochNo;bestPenalty;avgPenalty;worstPenalty;avgExecTimeMs
0;202;227;258;4071
1;212;247;258;4071
2;210;233;258;4071
3;202;230;260;4071
4;202;229;260;4071
5;208;232;262;4071
6;212;232;262;4071
7;208;244;266;4071
8;212;234;264;4071
9;204;233;272;4071
10;210;232;266;4071
11;210;232;270;4071
12;210;233;266;4071
13;204;229;266;4071
14;212;238;280;4071
15;212;236;272;4071
16;208;237;280;4071
17;216;239;272;4071
18;208;237;278;4071
19;208;240;276;4071
20;206;236;282;4071
21;212;242;284;4071
22;214;242;284;4071
23;216;244;280;4071
24;202;244;278;4071
25;218;243;274;4071
26;212;244;286;4071
27;204;244;284;4071
28;202;236;266;4071
29;222;250;290;4071
30;206;235;282;4071
31;212;248;300;4071
32;214;245;288;4071
33;210;248;298;4071
34;210;246;308;4071
35;214;248;304;4071
36;220;259;304;4071
37;204;247;310;4071
38;204;244;294;4071
39;222;250;290;4071
40;222;250;280;4071
41;218;268;286;4071
42;206;246;278;4071
43;206;250;302;4071
44;216;250;290;4071
45;208;244;278;4071
46;208;251;296;4071
47;222;256;278;4071
48;208;247;294;4071
49;224;252;292;4071
50;222;264;320;4071
51;228;260;284;4071
52;212;237;276;4071
53;218;255;298;4071
54;222;258;288;4071
55;228;246;274;4071
56;204;247;280;4071
57;214;269;332;4071
58;236;278;330;4071
59;212;242;272;4071
60;202;254;294;4071
61;222;276;346;4071
62;214;256;292;4071
63;208;250;296;4071
64;222;254;282;4071
65;210;237;270;4071
66;212;261;322;4071
67;220;259;290;4071
68;204;240;286;4071
69;204;247;296;4071
70;214;249;286;4071
71;210;254;268;4071
72;204;238;278;4071
73;218;246;292;4071
74;212;251;300;4071
75;220;254;300;4071
76;204;244;286;4071
77;214;259;318;4071
78;218;252;284;4071
79;204;255;312;4071
80;212;240;270;4071
81;210;241;276;4071
82;216;256;346;4071
83;204;260;310;4071
84;218;253;318;4071
85;204;266;298;4071
86;228;274;302;4071
87;252;290;314;4071
88;214;260;348;4071
89;240;290;360;4071
90;206;294;362;4071
91;204;252;298;4071
92;204;272;382;4071
93;204;263;314;4071
94;224;276;390;4071
95;210;258;324;4071
96;214;240;274;4071
97;204;263;380;4071
98;204;246;276;4071
99;210;246;292;4071
