epochNo;bestPenalty;avgPenalty;worstPenalty;avgExecTimeMs
0;8352;9155;9936;26479
1;7156;9170;11130;26479
2;6932;8676;9912;26479
3;6266;9478;11938;26479
4;6496;7748;10064;26479
5;5698;9232;13064;26479
6;8250;8984;10062;26479
7;5518;7289;10240;26479
8;4846;8256;14554;26479
9;6620;7836;9218;26479
10;5560;6954;8086;26479
11;5306;7212;8914;26479
12;3848;6600;8850;26479
13;6078;7266;9628;26479
14;6720;7984;11240;26479
15;4698;8183;13732;26479
16;3614;6838;8750;26479
17;3984;6759;9622;26479
18;5808;7674;10766;26479
19;4658;6653;7740;26479
20;3970;5455;6990;26479
21;5260;5864;7106;26479
22;5350;6941;9154;26479
23;5654;6968;7762;26479
24;5474;7409;8486;26479
25;5162;6348;7876;26479
26;4550;6899;9702;26479
27;4126;6134;7310;26479
28;3806;6290;9750;26479
29;4112;5769;7346;26479
30;4126;6632;10162;26479
31;5182;6791;8836;26479
32;4242;5834;7584;26479
33;3720;4796;6200;26479
34;4024;6414;8412;26479
35;3696;4804;6936;26479
36;2772;5326;8284;26479
37;2758;5554;9838;26479
38;4174;5145;6620;26479
39;3472;5531;8076;26479
40;3018;4973;6500;26479
41;2514;4770;7176;26479
42;3726;5470;7972;26479
43;4090;5671;6822;26479
44;3748;5169;6614;26479
45;3018;4761;5750;26479
46;3314;4677;5834;26479
47;2670;4930;6694;26479
48;3506;4846;6394;26479
49;3224;4560;6786;26479
50;3818;5895;8782;26479
51;3772;4747;5882;26479
52;4658;5272;6354;26479
53;3380;5011;6530;26479
54;3558;4592;6502;26479
55;3424;4650;7000;26479
56;2784;4043;6498;26479
57;3442;5036;7118;26479
58;3578;5174;6904;26479
59;3146;4300;5522;26479
60;3856;5074;7236;26479
61;3426;4730;7004;26479
62;3110;4026;5300;26479
63;2878;4472;5836;26479
64;3726;4396;5174;26479
65;2908;4110;5828;26479
66;3260;4620;6846;26479
67;2996;3959;5098;26479
68;2350;3762;5386;26479
69;2762;3964;5186;26479
70;2988;3507;5116;26479
71;2334;3379;4492;26479
72;2874;3736;5062;26479
73;2302;3942;4906;26479
74;2460;3706;5490;26479
75;2568;3815;4490;26479
76;2856;3373;4062;26479
77;2648;3530;4546;26479
78;2196;3764;4542;26479
79;2254;3599;4198;26479
80;2470;3865;4692;26479
81;2600;3930;5478;26479
82;2506;4320;5470;26479
83;2646;4186;5322;26479
84;2842;3948;5382;26479
85;2528;3942;4888;26479
86;1960;3610;4546;26479
87;2818;3886;4882;26479
88;2894;4055;5556;26479
89;2500;4448;5566;26479
90;3004;4378;5894;26479
91;2224;3627;4936;26479
92;2498;3556;4964;26479
93;2518;3325;4050;26479
94;2772;3894;4692;26479
95;2906;3840;4500;26479
96;2878;3462;4828;26479
97;2448;3774;5094;26479
98;2230;3716;4718;26479
99;2558;3324;4468;26479
