epochNo;bestPenalty;avgPenalty;worstPenalty;avgExecTimeMs
0;8416;9619;12236;101353
1;3246;8322;12474;101353
2;6486;9129;11954;101353
3;5050;9325;13048;101353
4;6052;7222;9436;101353
5;4998;7541;12690;101353
6;3320;7208;10282;101353
7;4214;8706;13258;101353
8;6374;9534;12842;101353
9;6718;9224;12184;101353
10;6180;8984;11816;101353
11;2716;7501;12412;101353
12;6394;8542;11412;101353
13;4414;7353;9226;101353
14;4122;8211;10956;101353
15;6804;8664;10472;101353
16;4148;7715;10868;101353
17;5086;8278;11176;101353
18;2748;6853;12496;101353
19;5144;7728;11068;101353
20;3226;7526;10570;101353
21;5884;7879;10168;101353
22;7466;8606;10352;101353
23;2868;6797;10558;101353
24;2662;7206;10582;101353
25;5960;7250;8468;101353
26;6546;7694;10106;101353
27;3816;5990;8282;101353
28;5674;7793;10290;101353
29;3544;6570;8970;101353
30;3608;7558;10586;101353
31;4006;6977;9906;101353
32;5404;7542;11406;101353
33;4060;6894;8994;101353
34;2712;6986;10648;101353
35;4010;6201;7748;101353
36;4480;6501;9732;101353
37;4900;6494;8452;101353
38;3430;6325;9646;101353
39;3540;5883;8232;101353
40;4812;7036;9624;101353
41;5242;6994;9134;101353
42;3362;5753;8082;101353
43;4510;6043;7436;101353
44;2276;5543;7944;101353
45;3096;6519;9168;101353
46;3230;4812;5682;101353
47;4476;6289;10132;101353
48;4010;5837;8008;101353
49;4048;6911;10428;101353
50;3422;4328;5044;101353
51;2930;5515;8168;101353
52;2894;5585;10292;101353
53;2938;4743;7506;101353
54;2240;4309;5848;101353
55;2760;5010;8784;101353
56;2682;5229;6826;101353
57;2748;4313;7606;101353
58;2868;4585;6756;101353
59;2610;5483;7942;101353
60;3970;6225;8786;101353
61;3996;5566;9176;101353
62;4234;5460;7362;101353
63;3858;5169;7480;101353
64;4336;5617;7466;101353
65;3512;5279;9754;101353
66;3324;5132;8596;101353
67;3194;5442;8830;101353
68;2486;4329;6166;101353
69;2928;5274;7150;101353
70;3056;5078;8738;101353
71;3064;4266;5474;101353
72;2278;4247;6432;101353
73;2878;4220;5904;101353
74;2442;5010;8074;101353
75;3498;4735;6444;101353
76;3298;4367;5528;101353
77;2212;5314;8214;101353
78;2320;4577;6136;101353
79;2534;4512;7024;101353
80;2954;4150;5342;101353
81;3598;4506;6154;101353
