epochNo;bestPenalty;avgPenalty;worstPenalty;avgExecTimeMs
0;4982;6785;8684;594422
1;4702;6093;8484;594422
2;4578;5758;8292;594422
3;4516;5609;8128;594422
4;4430;5534;8046;594422
5;4368;5457;7908;594422
6;4280;5383;7820;594422
7;4218;5301;7738;594422
8;4156;5208;7614;594422
9;4064;5134;7550;594422
10;4002;5068;7466;594422
11;3940;5019;7404;594422
12;3940;4952;7258;594422
13;3910;4904;7196;594422
14;3668;4812;7108;594422
15;3636;4752;7042;594422
16;3606;4720;7014;594422
17;3576;4696;7012;594422
18;3576;4595;6960;594422
19;3546;4571;6922;594422
20;3516;4537;6858;594422
21;3486;4512;6856;594422
22;3450;4498;6856;594422
23;3446;4486;6856;594422
24;3416;4456;6824;594422
25;3380;4436;6790;594422
26;3380;4434;6790;594422
27;3350;4420;6762;594422
28;3350;4414;6762;594422
29;3276;4392;6762;594422
30;3270;4384;6762;594422
31;3270;4378;6762;594422
32;3270;4372;6762;594422
33;3270;4366;6732;594422
34;3270;4366;6732;594422
35;3270;4366;6732;594422
36;3270;4365;6732;594422
37;3270;4365;6732;594422
38;3270;4365;6732;594422
39;3270;4358;6702;594422
40;3270;4349;6702;594422
41;3270;4349;6702;594422
42;3270;4349;6702;594422
43;3270;4344;6674;594422
44;3270;4338;6644;594422
45;3270;4337;6642;594422
46;3270;4337;6642;594422
47;3270;4337;6642;594422
48;3270;4331;6642;594422
49;3270;4331;6642;594422
50;3270;4331;6642;594422
51;3270;4331;6642;594422
52;3270;4319;6612;594422
53;3270;4319;6612;594422
54;3270;4319;6612;594422
55;3270;4313;6580;594422
56;3270;4300;6516;594422
57;3270;4300;6516;594422
58;3270;4300;6516;594422
59;3270;4282;6454;594422
60;3270;4270;6394;594422
61;3270;4269;6392;594422
62;3270;4257;6330;594422
63;3268;4244;6268;594422
64;3268;4244;6268;594422
65;3268;4244;6268;594422
66;3268;4244;6268;594422
67;3268;4232;6208;594422
68;3268;4232;6208;594422
69;3268;4226;6176;594422
70;3268;4226;6176;594422
71;3268;4225;6174;594422
72;3268;4220;6146;594422
73;3268;4219;6144;594422
74;3268;4206;6080;594422
75;3268;4206;6080;594422
76;3268;4206;6080;594422
77;3268;4206;6080;594422
78;3268;4206;6080;594422
79;3268;4206;6080;594422
80;3268;4206;6080;594422
81;3268;4206;6080;594422
82;3268;4206;6080;594422
83;3268;4206;6080;594422
84;3268;4206;6080;594422
85;3268;4206;6080;594422
86;3268;4206;6080;594422
87;3268;4206;6080;594422
88;3268;4206;6080;594422
89;3268;4194;6018;594422
90;3268;4190;6018;594422
91;3268;4188;6018;594422
92;3268;4188;6018;594422
93;3268;4188;6018;594422
94;3268;4188;6018;594422
95;3268;4188;6018;594422
96;3268;4188;6018;594422
97;3268;4184;6018;594422
98;3268;4184;6018;594422
99;3268;4178;6018;594422
