epochNo;bestPenalty;avgPenalty;worstPenalty;avgExecTimeMs
0;7852;9005;10152;29162
1;7516;8924;9898;29162
2;5956;7681;9918;29162
3;4182;7316;9708;29162
4;7002;8052;10458;29162
5;5034;7172;10174;29162
6;5416;7804;9348;29162
7;4514;7157;10900;29162
8;3474;7069;9808;29162
9;4044;6928;9980;29162
10;6642;8366;9960;29162
11;5822;8021;9254;29162
12;3190;8081;10192;29162
13;4582;6816;9928;29162
14;4974;7769;10540;29162
15;3602;6692;8784;29162
16;3602;6902;10458;29162
17;4288;6902;9984;29162
18;4534;6589;10144;29162
19;5392;5901;6712;29162
20;4820;5989;7730;29162
21;6178;6850;7594;29162
22;4296;5865;7064;29162
23;3838;6034;9756;29162
24;4288;6164;8616;29162
25;3484;5600;7098;29162
26;3870;5029;6730;29162
27;1944;5666;8722;29162
28;3624;5732;8620;29162
29;2556;5984;9102;29162
30;2810;4591;8292;29162
31;3386;5107;9276;29162
32;2422;5943;9768;29162
33;3740;5425;9480;29162
34;3828;5071;8196;29162
35;3308;4948;5998;29162
36;3062;4061;4940;29162
37;4024;4992;6482;29162
38;1604;5077;9328;29162
39;3998;5794;8098;29162
40;3094;4973;6988;29162
41;3164;4930;8528;29162
42;3090;3998;5430;29162
43;4328;5990;9126;29162
44;4426;6273;7418;29162
45;2568;3990;5332;29162
46;3674;4270;5266;29162
47;2850;4455;6736;29162
48;3312;4925;6954;29162
49;2526;4639;7216;29162
50;2032;4404;6262;29162
51;3428;5256;7396;29162
52;3176;4935;8070;29162
53;2960;4418;5976;29162
54;2322;4268;7062;29162
55;2358;4631;9086;29162
56;2780;5452;9470;29162
57;2456;4666;6996;29162
58;3138;3852;5224;29162
59;2202;3354;4098;29162
60;2840;4003;7016;29162
61;2768;3968;7096;29162
62;3142;4004;5644;29162
63;2008;4232;8624;29162
64;1370;4114;7888;29162
65;2992;4799;8320;29162
66;2798;5037;7814;29162
67;2436;4582;8210;29162
68;2588;4839;6840;29162
69;3010;4623;8278;29162
70;2368;3914;7176;29162
71;1252;3899;7794;29162
72;2324;3121;3652;29162
73;2642;4861;8036;29162
74;2294;3610;6312;29162
75;3118;5061;8110;29162
76;2546;3543;4372;29162
77;2034;3553;7264;29162
78;2490;3293;5206;29162
79;2722;4112;5022;29162
80;2354;4041;6510;29162
81;1784;3420;7366;29162
82;2824;4272;7440;29162
83;1886;3763;5650;29162
84;1608;3351;4820;29162
85;1990;3090;4906;29162
86;1748;3474;4586;29162
87;1912;3854;6822;29162
88;1760;3534;4996;29162
89;1692;3418;7038;29162
90;1754;3140;4950;29162
91;2186;3437;5818;29162
92;2844;4756;7032;29162
93;2312;3445;6582;29162
94;2484;3215;4428;29162
95;2736;3351;3994;29162
96;1460;3322;6012;29162
97;2100;3669;7984;29162
98;1796;3343;7032;29162
99;2198;4344;7908;29162
