epochNo;bestPenalty;avgPenalty;worstPenalty;avgExecTimeMs
0;7608;9619;11574;35053
1;8456;9610;10766;35053
2;3510;7732;10144;35053
3;6494;9664;12350;35053
4;7334;9332;10692;35053
5;7974;9603;11366;35053
6;5508;7504;9412;35053
7;7566;9783;13068;35053
8;7730;10406;13746;35053
9;8136;9907;12182;35053
10;4900;7634;9422;35053
11;6122;9102;15330;35053
12;6054;7176;8434;35053
13;7140;8835;13238;35053
14;6220;8692;11514;35053
15;3234;7270;10536;35053
16;6078;9750;14898;35053
17;6850;8228;10230;35053
18;6320;7664;9588;35053
19;6480;9093;10648;35053
20;5916;9112;13972;35053
21;8182;10596;13038;35053
22;3246;7468;10162;35053
23;6740;8481;12458;35053
24;5294;7043;9588;35053
25;7096;9342;11402;35053
26;7896;9574;10832;35053
27;6966;9180;11124;35053
28;8584;10337;12726;35053
29;5564;9114;13134;35053
30;5134;10248;13296;35053
31;4848;9334;13740;35053
32;3516;8399;11568;35053
33;6766;8556;10434;35053
34;6668;8477;10708;35053
35;4592;7726;10206;35053
36;3476;8848;10970;35053
37;4806;7282;8286;35053
38;7098;9292;13558;35053
39;5438;7653;9508;35053
40;7010;8917;10278;35053
41;3284;8046;11476;35053
42;6854;8497;10310;35053
43;7098;8474;9230;35053
44;7824;8703;9896;35053
45;7492;8525;9878;35053
46;6742;8120;9498;35053
47;6852;7469;8296;35053
48;7376;8570;10314;35053
49;7430;7663;7958;35053
50;5096;6627;9152;35053
51;6330;7963;10460;35053
52;5970;7991;10396;35053
53;5644;6832;9222;35053
54;5054;7147;8924;35053
55;4716;6989;8394;35053
56;6496;7728;10234;35053
57;6990;8292;9006;35053
58;4130;8292;9798;35053
59;5224;7386;9458;35053
60;3884;6801;9726;35053
61;5046;7398;10350;35053
62;5728;7482;9036;35053
63;4044;7782;10954;35053
64;4540;8219;10814;35053
65;5068;6590;7868;35053
66;5178;7214;9388;35053
67;6788;8315;10162;35053
68;5562;7655;9672;35053
69;5298;6626;9730;35053
70;7292;8749;9816;35053
71;5334;8662;10728;35053
72;3886;8003;10866;35053
73;5436;7139;10526;35053
74;4960;7330;10004;35053
75;6876;8045;9590;35053
76;5156;6852;8278;35053
77;4878;7899;11308;35053
78;5146;7000;9160;35053
79;4094;7269;9272;35053
80;7540;8401;9520;35053
81;7072;8990;10838;35053
82;6062;7423;8314;35053
83;6114;8061;10648;35053
84;6476;8466;11650;35053
85;4910;8096;9798;35053
86;6204;8397;10680;35053
87;6888;8017;9112;35053
88;6682;7838;9562;35053
89;6634;7544;8552;35053
90;6554;7488;8352;35053
91;6050;7349;8482;35053
92;6290;7540;9360;35053
93;5802;7192;8198;35053
94;6064;7291;8480;35053
95;4882;7460;9678;35053
96;4832;7547;8944;35053
97;6044;7944;9440;35053
98;5352;7896;10624;35053
99;6530;7519;8138;35053
