epochNo;bestPenalty;avgPenalty;worstPenalty;avgExecTimeMs
0;8720;9725;10556;36784
1;8852;10245;12882;36784
2;8256;9452;11070;36784
3;7512;8654;9936;36784
4;8102;8839;10484;36784
5;8860;10922;13300;36784
6;7682;10374;12282;36784
7;8274;10304;12224;36784
8;9286;11027;13194;36784
9;9422;11190;15522;36784
10;5190;8965;11278;36784
11;7040;9096;12116;36784
12;7940;9381;11416;36784
13;6762;9086;13460;36784
14;6504;9854;12670;36784
15;7232;9598;11844;36784
16;6870;8836;10956;36784
17;6162;9261;12598;36784
18;8598;10035;12358;36784
19;7748;10177;12130;36784
20;7594;9777;14598;36784
21;7538;10742;14108;36784
22;8340;11214;13876;36784
23;9372;11936;13944;36784
24;7388;10310;14442;36784
25;4554;9246;13920;36784
26;7844;11190;16188;36784
27;4830;10223;12720;36784
28;6512;9368;12320;36784
29;4514;11191;14830;36784
30;5964;11334;15652;36784
31;7332;10776;16478;36784
32;6028;11582;14724;36784
33;9616;12466;16906;36784
34;9092;12082;16678;36784
35;8530;12531;18618;36784
36;8170;11862;17950;36784
37;5956;10425;15278;36784
38;7242;9970;15782;36784
39;6376;11218;16910;36784
40;8756;11041;13230;36784
41;9648;13872;17944;36784
42;7200;11336;14456;36784
43;7918;12660;16182;36784
44;8332;12996;16620;36784
45;4786;11786;16286;36784
46;7808;12049;17458;36784
47;9442;12596;14380;36784
48;9060;10854;14450;36784
49;11278;13882;15896;36784
50;8652;12338;14464;36784
51;7926;11490;14492;36784
52;6180;11304;14818;36784
53;10282;12730;16018;36784
54;7412;9212;12310;36784
55;7422;9765;12232;36784
56;10548;11482;12934;36784
57;7572;10687;14714;36784
58;10276;12041;14090;36784
59;9624;11635;13722;36784
60;8506;10769;12492;36784
61;7322;11018;13876;36784
62;8434;11146;14706;36784
63;4646;9721;12560;36784
64;7892;10931;13988;36784
65;5546;9796;14058;36784
66;7802;10881;13078;36784
67;9544;11604;14080;36784
68;6984;11164;15058;36784
69;8844;10084;11672;36784
70;5878;9323;12876;36784
71;6626;9487;14376;36784
72;6662;9678;12602;36784
73;7912;11857;13894;36784
74;7958;10373;13584;36784
75;8990;10636;13918;36784
76;8932;10568;13066;36784
77;6876;11925;14966;36784
78;7504;10933;14186;36784
79;4576;10300;11982;36784
80;5748;12030;15448;36784
81;7652;10784;14798;36784
82;6694;10288;13042;36784
83;10232;11705;14218;36784
84;7374;10744;13398;36784
85;6498;11657;14014;36784
86;7706;11310;13204;36784
87;8726;11032;15186;36784
88;7756;12822;16288;36784
89;7988;10641;14314;36784
90;8842;12206;17012;36784
91;7884;10798;13776;36784
92;8876;12168;14382;36784
93;8198;11237;14326;36784
94;7894;11139;14722;36784
95;7958;11384;15226;36784
96;8862;12668;16578;36784
97;8168;11596;13512;36784
98;7338;11894;17334;36784
99;6482;11666;15308;36784
