epochNo;bestPenalty;avgPenalty;worstPenalty;avgExecTimeMs
0;5930;8694;10764;29962
1;6064;9674;12488;29962
2;7110;9580;12270;29962
3;8490;10070;12066;29962
4;2972;7315;9498;29962
5;5506;7141;8860;29962
6;5928;8651;10304;29962
7;7488;9465;11660;29962
8;6080;8989;12214;29962
9;3806;8654;12186;29962
10;4554;8049;10764;29962
11;5110;7594;9416;29962
12;4876;7514;12140;29962
13;7894;9014;9936;29962
14;6140;7941;11006;29962
15;6660;8511;9544;29962
16;4796;8336;10242;29962
17;5068;7480;9912;29962
18;5680;8321;11062;29962
19;7106;8303;9790;29962
20;5502;7862;8936;29962
21;5440;7193;10992;29962
22;4646;6527;8748;29962
23;6250;7986;10722;29962
24;6152;7503;8510;29962
25;4554;7284;11480;29962
26;3892;7504;12640;29962
27;6130;8202;12216;29962
28;5272;8891;12330;29962
29;3916;7492;11212;29962
30;4758;7821;12244;29962
31;3756;6231;8082;29962
32;5054;6974;8218;29962
33;5838;6376;7178;29962
34;5308;7816;9830;29962
35;5488;6986;7738;29962
36;2948;5810;6944;29962
37;4732;6636;7888;29962
38;3788;6267;8888;29962
39;4078;6306;12508;29962
40;3958;6576;13642;29962
41;4182;6793;11306;29962
42;3792;5186;7324;29962
43;4994;6208;9252;29962
44;3214;6966;10878;29962
45;5238;6790;10874;29962
46;5700;6789;8876;29962
47;3728;5987;8814;29962
48;4440;6780;11608;29962
49;4590;5251;5802;29962
50;4522;6154;7750;29962
51;2988;5146;6542;29962
52;3914;5039;6448;29962
53;3852;5359;7202;29962
54;3578;5690;9068;29962
55;4114;5340;7260;29962
56;3754;5754;8358;29962
57;4094;5215;5812;29962
58;3452;4488;5922;29962
59;2560;4461;6738;29962
60;2538;4908;7156;29962
61;2938;5110;7194;29962
62;2894;4752;8874;29962
63;2782;4292;5518;29962
64;3470;4887;8568;29962
65;3048;5756;7096;29962
66;2730;4831;6760;29962
67;2460;4768;6456;29962
68;2622;4860;7854;29962
69;2420;5233;7650;29962
70;3068;5621;7602;29962
71;2912;5036;8064;29962
72;2662;4218;5714;29962
73;3162;4726;6010;29962
74;2894;4598;6670;29962
75;3042;5015;7770;29962
76;3224;4612;6590;29962
77;2752;4355;5684;29962
78;2678;4960;7620;29962
79;2638;5451;7464;29962
80;3032;4258;6414;29962
81;3564;5099;7882;29962
82;3228;5191;7646;29962
83;2498;4038;4688;29962
84;3482;4620;5722;29962
85;2852;4743;6586;29962
86;2370;4337;5530;29962
87;3208;4196;4860;29962
88;2660;4935;8964;29962
89;2780;3658;4218;29962
90;3188;3792;4198;29962
91;2778;4572;6692;29962
92;2610;3980;5106;29962
93;3208;3961;5236;29962
94;3116;4617;7892;29962
95;2690;3828;4844;29962
96;2772;4220;5638;29962
97;3082;4092;4624;29962
98;3062;4121;4900;29962
99;3416;4492;6900;29962
