epochNo;bestPenalty;avgPenalty;worstPenalty;avgExecTimeMs
0;6300;9056;11414;30428
1;8746;10807;13868;30428
2;7288;10425;13224;30428
3;6848;9128;11724;30428
4;7530;8740;10294;30428
5;7286;8462;10642;30428
6;7518;9011;10744;30428
7;6372;8213;10428;30428
8;4740;7200;11828;30428
9;7982;9307;11524;30428
10;7212;8555;10728;30428
11;5754;8084;10050;30428
12;6412;8134;10084;30428
13;4906;7020;9154;30428
14;4980;6597;9154;30428
15;5856;7184;8392;30428
16;4934;7687;9006;30428
17;5134;7003;8926;30428
18;4990;6694;8162;30428
19;5070;6921;8950;30428
20;4670;6307;7978;30428
21;4192;5584;7390;30428
22;4954;6145;7292;30428
23;4710;6151;7386;30428
24;3958;5894;8556;30428
25;4860;6764;9210;30428
26;4980;6083;7566;30428
27;5092;7928;10482;30428
28;4952;7741;9758;30428
29;3958;5847;8172;30428
30;3960;6323;7718;30428
31;4344;6274;7882;30428
32;5174;6594;8234;30428
33;4772;5883;7060;30428
34;4474;6171;7140;30428
35;4422;5753;8016;30428
36;4648;6567;8408;30428
37;4268;5753;6876;30428
38;4576;5872;7746;30428
39;3878;5935;8528;30428
40;4640;6448;9604;30428
41;5044;5908;6768;30428
42;4632;5491;8256;30428
43;5604;7373;9304;30428
44;4792;6301;7780;30428
45;4798;6402;9206;30428
46;4576;5230;6304;30428
47;4632;5988;8752;30428
48;3942;4716;6504;30428
49;4606;5722;7548;30428
50;4180;5110;7306;30428
51;3882;4618;5246;30428
52;4660;4876;5228;30428
53;3880;5274;6692;30428
54;3286;5106;6662;30428
55;3882;5006;6662;30428
56;4912;5899;7346;30428
57;4630;5581;6362;30428
58;3716;4889;6060;30428
59;4380;5053;6012;30428
60;3718;4672;5356;30428
61;3518;4164;5084;30428
62;3358;4769;6008;30428
63;3858;4767;5780;30428
64;4218;4566;4972;30428
65;3494;4247;4662;30428
66;3346;3997;5032;30428
67;3494;4328;5116;30428
68;3494;4276;5224;30428
69;4086;5120;7738;30428
70;3366;4556;5050;30428
71;3842;4954;6480;30428
72;3318;4116;4974;30428
73;3362;4495;6300;30428
74;3040;3888;5164;30428
75;3302;3934;4306;30428
76;3562;4016;4400;30428
77;3966;4192;4462;30428
78;3290;4081;5004;30428
79;3016;4142;4846;30428
80;3262;4090;4798;30428
81;3582;4198;5018;30428
82;3016;4587;6104;30428
83;3128;4018;4718;30428
84;3316;4286;5628;30428
85;4060;4582;5906;30428
86;3100;4021;4602;30428
87;3712;4430;5640;30428
88;3834;5014;7324;30428
89;3452;4602;7426;30428
90;3672;4373;4914;30428
91;3500;4877;7704;30428
92;3814;4106;4416;30428
93;3972;4288;4780;30428
94;3356;4133;5572;30428
95;3194;3898;4786;30428
96;3922;4631;6086;30428
97;3212;3935;4268;30428
98;2950;3647;4252;30428
99;2990;4199;6750;30428
