epochNo;bestPenalty;avgPenalty;worstPenalty;avgExecTimeMs
0;7364;9027;11434;30402
1;6618;7199;8298;30402
2;6918;8815;11646;30402
3;7396;8727;10944;30402
4;4068;8236;11184;30402
5;6040;8775;11788;30402
6;3446;7168;10188;30402
7;7130;8489;9848;30402
8;7030;9204;10404;30402
9;5960;8830;10612;30402
10;7896;9593;11430;30402
11;5702;8686;11394;30402
12;5316;8321;10954;30402
13;5378;8071;11044;30402
14;7912;9165;11484;30402
15;4606;5811;6430;30402
16;7086;7733;8556;30402
17;6764;7908;8960;30402
18;4608;7460;8604;30402
19;3118;5900;7914;30402
20;5460;7694;10264;30402
21;3702;7008;10348;30402
22;3836;5733;7254;30402
23;4736;6060;7250;30402
24;3452;6198;8214;30402
25;2930;6238;9924;30402
26;3784;5907;8160;30402
27;4538;6134;7096;30402
28;4822;6486;9360;30402
29;4812;6023;7218;30402
30;4532;5605;8186;30402
31;4934;5604;6648;30402
32;5300;6436;8650;30402
33;5164;6241;7958;30402
34;5692;7727;10784;30402
35;3110;6555;8208;30402
36;3446;4753;6898;30402
37;4770;5533;7316;30402
38;3386;6547;10130;30402
39;3322;5166;6620;30402
40;3430;4201;4854;30402
41;3104;5290;8652;30402
42;2878;5260;7914;30402
43;4026;5624;8260;30402
44;3782;5173;6136;30402
45;3120;3992;4626;30402
46;3568;5298;7100;30402
47;3654;5043;8576;30402
48;3242;4702;6420;30402
49;3638;4847;6464;30402
50;3412;3964;4648;30402
51;3332;4988;6962;30402
52;3572;4770;6742;30402
53;3120;3794;5076;30402
54;3624;4589;5852;30402
55;2754;4138;5320;30402
56;3496;5261;8076;30402
57;3670;5019;6174;30402
58;3406;3883;4460;30402
59;3564;4717;5664;30402
60;3732;4216;4526;30402
61;3526;5175;10052;30402
62;3032;4277;5968;30402
63;3236;5358;9712;30402
64;2582;5286;8492;30402
65;2628;3652;4328;30402
66;4042;5100;7470;30402
67;3598;4103;5210;30402
68;3446;4171;5934;30402
69;3216;4684;6706;30402
70;2898;4609;8710;30402
71;2766;4473;7656;30402
72;2862;4311;6624;30402
73;2960;4457;6420;30402
74;3380;4113;5070;30402
75;2542;3791;4530;30402
76;3312;3888;5066;30402
77;2700;4159;7878;30402
78;2862;3730;4026;30402
79;3156;4316;6482;30402
80;2500;3819;5716;30402
81;2640;4437;5660;30402
82;2994;4302;5238;30402
83;2472;3943;4878;30402
84;2612;3857;5520;30402
85;2478;3616;4508;30402
86;2878;3771;4422;30402
87;2764;3842;5670;30402
88;2814;3986;6190;30402
89;2250;4000;6248;30402
90;2642;3735;4718;30402
91;2674;3647;4542;30402
92;3012;4247;5948;30402
93;2940;4057;5256;30402
94;2408;3748;5212;30402
95;2618;4102;6378;30402
96;3150;4164;5684;30402
97;3022;3818;4534;30402
98;3070;4094;5326;30402
99;2368;3734;4422;30402
