epochNo;bestPenalty;avgPenalty;worstPenalty;avgExecTimeMs
0;10854;12474;14306;14641
1;9242;11382;13652;14641
2;8544;10931;13278;14641
3;9380;10039;10680;14641
4;6894;9087;11272;14641
5;4888;7894;10656;14641
6;5920;7787;11360;14641
7;6026;7527;9714;14641
8;6058;8046;9386;14641
9;5558;7399;9106;14641
10;6296;7026;9022;14641
11;5504;6369;7108;14641
12;5502;6834;8612;14641
13;5784;6460;7258;14641
14;5114;7668;9442;14641
15;5364;6502;7302;14641
16;5540;6586;7390;14641
17;5318;6833;8166;14641
18;4992;6394;8066;14641
19;6350;6946;8342;14641
20;4334;6637;9382;14641
21;4546;5921;9562;14641
22;4278;5690;7786;14641
23;5136;5728;7776;14641
24;4398;5412;7356;14641
25;4396;6112;7248;14641
26;4474;6188;8306;14641
27;3764;5768;8254;14641
28;4304;6266;9014;14641
29;4830;5919;7988;14641
30;4736;5484;6732;14641
31;4766;5325;6848;14641
32;4964;5675;7168;14641
33;4078;5198;6142;14641
34;4664;5740;7002;14641
35;4186;5290;6420;14641
36;5032;5678;7088;14641
37;4058;5708;7076;14641
38;3668;5426;7852;14641
39;4238;6007;7660;14641
40;4828;5438;6756;14641
41;3886;5015;5990;14641
42;4252;5215;5906;14641
43;3684;4840;5788;14641
44;4058;5173;6844;14641
45;3870;5163;6882;14641
46;4132;4682;5548;14641
47;3684;5014;5666;14641
48;3726;4885;5886;14641
49;3748;4652;5100;14641
50;3712;4636;5600;14641
51;3712;4764;6038;14641
52;3444;4390;5318;14641
53;3480;4204;4906;14641
54;3350;4162;5288;14641
55;3428;4130;5216;14641
56;3426;4184;4726;14641
57;3368;4205;5006;14641
58;3498;4367;5482;14641
59;3664;4622;5400;14641
60;3546;4344;5096;14641
61;3408;4315;5056;14641
62;3630;4289;5084;14641
63;3482;4525;5526;14641
64;3892;4325;5166;14641
65;3958;4351;5006;14641
66;3346;4476;5344;14641
67;3312;4324;5080;14641
68;2700;4186;5004;14641
69;2804;4107;5224;14641
70;2804;4199;5192;14641
71;2880;4172;5074;14641
72;2908;3996;5098;14641
73;3320;4183;4962;14641
74;3660;4360;4840;14641
75;4256;4600;5054;14641
76;3532;4539;5066;14641
77;3480;4204;5196;14641
78;3772;4602;5104;14641
79;3334;4340;5002;14641
80;3558;4434;5376;14641
81;3620;4414;5638;14641
82;3288;4436;5228;14641
83;3108;4495;5492;14641
84;2700;3875;5410;14641
85;2948;4040;5094;14641
86;2822;4203;5932;14641
87;3490;4417;5814;14641
88;2908;4151;5742;14641
89;2912;4209;5482;14641
90;2824;4288;5834;14641
91;2744;3813;5324;14641
92;3550;4135;5242;14641
93;2638;3930;6160;14641
94;2818;4296;6116;14641
95;2764;3890;5968;14641
96;3050;4323;7158;14641
97;2838;4109;5352;14641
98;3284;4098;5506;14641
99;2790;4002;5020;14641
