epochNo;bestPenalty;avgPenalty;worstPenalty;avgExecTimeMs
0;7076;9552;11930;30213
1;7888;9924;11410;30213
2;6626;9811;12818;30213
3;5552;9032;12682;30213
4;5638;8557;11148;30213
5;5162;9164;11336;30213
6;6286;8975;13144;30213
7;5652;9443;14210;30213
8;5212;7932;10566;30213
9;4142;7512;10188;30213
10;4784;6376;7638;30213
11;5200;6744;8788;30213
12;5162;7124;11458;30213
13;4430;6431;9270;30213
14;3484;5448;7786;30213
15;4430;5865;7042;30213
16;3026;4320;5594;30213
17;4310;6444;8046;30213
18;3032;5256;7872;30213
19;3506;7458;12280;30213
20;3862;5256;6568;30213
21;2484;6469;11460;30213
22;3022;5826;10896;30213
23;4352;5767;7036;30213
24;3346;5791;7472;30213
25;3302;6522;10620;30213
26;3214;4920;6846;30213
27;2302;6388;11688;30213
28;2336;5490;9716;30213
29;2302;5219;9844;30213
30;2632;4897;7906;30213
31;3762;6520;10564;30213
32;2382;5567;9934;30213
33;3264;4067;5518;30213
34;2854;5001;6682;30213
35;2380;5271;7136;30213
36;2590;5116;8810;30213
37;3238;5354;7930;30213
38;2286;5386;9344;30213
39;2350;6295;11956;30213
40;3836;5506;7294;30213
41;2620;6316;10602;30213
42;2942;6955;12390;30213
43;2544;7145;13242;30213
44;2870;5144;8330;30213
45;2602;5020;8600;30213
46;2930;6745;12344;30213
47;3242;4349;7064;30213
48;3814;5348;8324;30213
49;3438;5840;9916;30213
50;3258;5916;9694;30213
51;2642;5525;8300;30213
52;2528;4860;8658;30213
53;2870;4288;7604;30213
54;2644;4576;7604;30213
55;2708;4720;8150;30213
56;2286;4421;9720;30213
57;2328;4409;5956;30213
58;2888;4558;6608;30213
59;2770;4354;6364;30213
60;2636;4796;6276;30213
61;2870;4604;6010;30213
62;3274;4816;6534;30213
63;2120;4703;6700;30213
64;3658;4654;6408;30213
65;1838;4599;6408;30213
66;3248;4102;5578;30213
67;2488;4267;6108;30213
68;3066;4535;6202;30213
69;3530;5778;7392;30213
70;3668;5624;7370;30213
71;2610;3808;6474;30213
72;2562;3435;5242;30213
73;3038;4439;5972;30213
74;1922;4201;6252;30213
75;2082;3698;4990;30213
76;1840;3611;5310;30213
77;2870;4767;6470;30213
78;2872;3585;5052;30213
79;2484;3547;4856;30213
80;2986;3725;4568;30213
81;3416;3787;4658;30213
82;1922;3363;6096;30213
83;2370;3835;8168;30213
84;1838;3632;7646;30213
85;2918;3889;5934;30213
86;2932;3606;4814;30213
87;2824;3557;4684;30213
88;2850;3522;4638;30213
89;3226;3789;5010;30213
90;2736;4520;6504;30213
91;3434;4101;4670;30213
92;2540;3954;5516;30213
93;2870;4201;5544;30213
94;2092;3157;5180;30213
95;2450;3442;5352;30213
96;2366;3520;5890;30213
97;3168;3966;5112;30213
98;2776;4061;5598;30213
99;1882;3483;5448;30213
