epochNo;bestPenalty;avgPenalty;worstPenalty;avgExecTimeMs
0;5408;5650;5934;110100
1;2870;3473;4518;110100
2;2286;2737;3550;110100
3;1938;2421;3448;110100
4;1678;2279;3250;110100
5;1472;2195;3184;110100
6;1112;2046;3080;110100
7;1050;1980;3006;110100
8;958;1900;2948;110100
9;894;1832;2890;110100
10;834;1760;2770;110100
11;744;1672;2634;110100
12;698;1611;2510;110100
13;696;1586;2472;110100
14;694;1574;2432;110100
15;690;1554;2392;110100
16;686;1532;2324;110100
17;682;1524;2322;110100
18;680;1521;2320;110100
19;680;1504;2294;110100
20;680;1496;2258;110100
21;680;1484;2258;110100
22;680;1481;2252;110100
23;680;1480;2252;110100
24;680;1467;2248;110100
25;680;1460;2218;110100
26;680;1454;2218;110100
27;680;1454;2218;110100
28;680;1448;2218;110100
29;680;1448;2218;110100
30;680;1448;2218;110100
31;680;1426;2138;110100
32;680;1420;2108;110100
33;680;1420;2108;110100
34;680;1414;2078;110100
35;680;1408;2078;110100
36;680;1402;2078;110100
37;680;1402;2078;110100
38;680;1396;2048;110100
39;680;1396;2048;110100
40;680;1390;2018;110100
41;680;1383;2018;110100
42;680;1383;2018;110100
43;680;1377;1988;110100
44;680;1377;1988;110100
45;680;1377;1986;110100
46;680;1377;1986;110100
47;680;1376;1984;110100
48;680;1376;1984;110100
49;680;1376;1984;110100
50;680;1376;1984;110100
51;680;1376;1984;110100
52;680;1376;1984;110100
53;680;1376;1984;110100
54;680;1376;1984;110100
55;680;1376;1984;110100
56;680;1376;1982;110100
57;680;1368;1944;110100
58;680;1367;1940;110100
59;680;1361;1940;110100
60;680;1352;1898;110100
61;680;1352;1898;110100
62;680;1344;1856;110100
63;680;1344;1856;110100
64;680;1328;1774;110100
65;680;1328;1774;110100
66;680;1311;1692;110100
67;680;1305;1692;110100
68;680;1296;1648;110100
69;680;1290;1648;110100
70;680;1289;1648;110100
71;680;1289;1648;110100
72;680;1289;1648;110100
73;680;1283;1648;110100
74;680;1283;1648;110100
75;680;1283;1648;110100
76;680;1276;1648;110100
77;680;1264;1648;110100
78;680;1253;1648;110100
79;680;1239;1648;110100
80;680;1226;1648;110100
81;680;1226;1648;110100
82;680;1226;1648;110100
83;656;1130;1648;110100
84;656;1130;1648;110100
85;656;1130;1648;110100
86;656;1130;1648;110100
87;656;1130;1648;110100
88;656;1130;1648;110100
89;656;1130;1648;110100
90;654;1129;1648;110100
91;654;1129;1648;110100
92;654;1129;1648;110100
93;654;1129;1648;110100
94;654;1129;1648;110100
95;654;1129;1648;110100
96;654;1129;1648;110100
97;654;1129;1648;110100
98;654;1128;1646;110100
99;654;1128;1646;110100
