epochNo;bestPenalty;avgPenalty;worstPenalty;avgExecTimeMs
0;8526;9620;10782;29925
1;9748;10813;12314;29925
2;8566;9993;10954;29925
3;8610;9819;10902;29925
4;7544;9544;10844;29925
5;7098;8636;9892;29925
6;7650;8885;10750;29925
7;6948;9385;12698;29925
8;6786;8258;9738;29925
9;5922;8102;9648;29925
10;6798;7653;9362;29925
11;5968;8118;10496;29925
12;5964;6859;8212;29925
13;5922;6795;7478;29925
14;6228;8748;11898;29925
15;5820;8178;11202;29925
16;5908;8090;10718;29925
17;5896;8150;12470;29925
18;5780;7064;9124;29925
19;6084;7165;9186;29925
20;6084;7870;11388;29925
21;6084;7738;9524;29925
22;5852;7324;9726;29925
23;5962;6257;6574;29925
24;5318;6520;7694;29925
25;5740;6582;8618;29925
26;5740;7089;8218;29925
27;5148;7648;11324;29925
28;5062;5833;6536;29925
29;4584;6045;9712;29925
30;4024;5270;6536;29925
31;4024;6071;8826;29925
32;4034;6171;9646;29925
33;4588;5642;6690;29925
34;4430;5267;6564;29925
35;4310;5105;6564;29925
36;4426;5605;6560;29925
37;4024;5163;8134;29925
38;4026;5326;6186;29925
39;4190;5164;6576;29925
40;3884;4950;6058;29925
41;3936;5080;6850;29925
42;3696;4980;7040;29925
43;4024;5660;7504;29925
44;3732;5100;6046;29925
45;4098;5113;7508;29925
46;3698;5448;7556;29925
47;4144;5204;7448;29925
48;3698;4967;6372;29925
49;3986;4894;6304;29925
50;3748;4464;5780;29925
51;3554;4380;5498;29925
52;3554;4332;5496;29925
53;3824;4384;5496;29925
54;3606;5649;10566;29925
55;3804;5204;9068;29925
56;3682;4274;5260;29925
57;3390;5741;11274;29925
58;3606;5612;11042;29925
59;3390;5313;9906;29925
60;3392;5532;11056;29925
61;3462;6457;11374;29925
62;3348;5662;11092;29925
63;3830;5183;7748;29925
64;3384;4469;5868;29925
65;3140;4134;5154;29925
66;3140;4599;6796;29925
67;3554;4820;7204;29925
68;3554;4789;7202;29925
69;3462;4517;5250;29925
70;3506;4550;6138;29925
71;3506;4256;5088;29925
72;3744;4300;5048;29925
73;3140;3914;5016;29925
74;3142;4148;5680;29925
75;3964;4766;5818;29925
76;3140;4574;5936;29925
77;3228;4243;5292;29925
78;3234;4916;7302;29925
79;3190;3997;5058;29925
80;3140;4332;5418;29925
81;3086;4202;5088;29925
82;3182;4334;5682;29925
83;2800;4781;7392;29925
84;3186;4266;5600;29925
85;3246;4118;5290;29925
86;2944;4117;4848;29925
87;2944;4075;5056;29925
88;2786;4156;5956;29925
89;2748;4286;6118;29925
90;2748;3817;4932;29925
91;3176;4262;5746;29925
92;3382;4147;5212;29925
93;3292;4396;5316;29925
94;2746;4492;7060;29925
95;2706;3771;4770;29925
96;3108;4553;7378;29925
97;2748;4255;6520;29925
98;2748;4538;6644;29925
99;2748;4038;4964;29925
