epochNo;bestPenalty;avgPenalty;worstPenalty;avgExecTimeMs
0;1004;2659;5454;197
1;924;2495;6158;197
2;724;2765;5878;197
3;840;2473;8440;197
4;804;1781;3012;197
5;804;1879;3448;197
6;776;1571;2894;197
7;774;1805;3210;197
8;846;1579;2896;197
9;812;1527;2942;197
10;790;1705;2946;197
11;726;1515;2834;197
12;682;1492;2804;197
13;664;1477;2878;197
14;682;1494;2766;197
15;682;1438;2844;197
16;726;1457;2850;197
17;654;1399;2740;197
18;610;1381;2780;197
19;658;1372;2768;197
20;672;1393;2768;197
21;666;1427;2804;197
22;606;1383;2986;197
23;650;1386;2752;197
24;644;1404;2712;197
25;614;1436;2838;197
26;606;1438;2950;197
27;654;1390;2832;197
28;656;1405;2790;197
29;632;1393;2754;197
30;650;1399;2816;197
31;748;1369;2792;197
32;782;1392;2748;197
33;690;1386;2778;197
34;632;1348;2710;197
35;788;1416;2710;197
36;608;1375;2992;197
37;658;1394;2752;197
38;702;1353;2754;197
39;606;1360;2880;197
40;732;1356;2778;197
41;606;1309;2832;197
42;606;1327;2760;197
43;610;1321;2832;197
44;656;1314;2714;197
45;632;1335;2816;197
46;632;1329;2764;197
47;632;1318;2708;197
48;632;1311;2750;197
49;632;1344;2830;197
50;632;1319;2708;197
51;606;1317;2710;197
52;634;1358;2906;197
53;632;1291;2814;197
54;630;1311;2984;197
55;630;1302;2698;197
56;650;1301;2676;197
57;630;1336;2784;197
58;606;1280;2744;197
59;660;1333;2912;197
60;640;1321;2872;197
61;630;1301;2832;197
62;630;1290;2756;197
63;630;1304;2836;197
64;630;1281;2836;197
65;674;1305;2790;197
66;606;1292;2792;197
67;630;1270;2780;197
68;606;1271;2758;197
69;630;1294;2706;197
70;630;1292;2772;197
71;606;1273;2792;197
72;546;1298;2796;197
73;630;1284;2850;197
74;676;1281;2704;197
75;594;1273;2812;197
76;596;1243;2670;197
77;606;1321;2912;197
78;668;1301;2808;197
79;610;1259;2748;197
80;590;1250;2768;197
81;590;1250;2628;197
82;552;1249;2754;197
83;552;1223;2628;197
84;592;1230;2674;197
85;640;1246;2750;197
86;558;1273;2750;197
87;548;1254;2630;197
88;608;1265;2628;197
89;602;1244;2630;197
90;558;1245;2836;197
91;558;1255;2976;197
92;600;1252;2628;197
93;556;1225;2670;197
94;556;1209;2862;197
95;560;1238;2966;197
96;558;1249;2872;197
97;560;1237;2644;197
98;604;1226;2754;197
99;608;1255;2870;197
