epochNo;bestPenalty;avgPenalty;worstPenalty;avgExecTimeMs
0;891;3631;8707;283
1;1289;4004;8211;283
2;892;3134;7593;283
3;1007;3773;10643;283
4;1091;2482;4309;283
5;995;2997;7525;283
6;1079;3001;4309;283
7;999;2719;7153;283
8;968;2215;4029;283
9;943;1973;4468;283
10;943;1948;4232;283
11;976;2147;4033;283
12;891;2110;4029;283
13;999;2142;3888;283
14;947;2087;3986;283
15;868;1860;3856;283
16;858;1689;4114;283
17;891;2095;3980;283
18;975;1892;4144;283
19;886;2221;5653;283
20;858;1852;3856;283
21;858;1721;3858;283
22;861;1682;4143;283
23;822;1649;3897;283
24;822;1653;3900;283
25;822;1622;3796;283
26;822;1617;3813;283
27;822;1578;3775;283
28;851;1600;3874;283
29;821;1647;4035;283
30;865;1589;3780;283
31;823;1599;3777;283
32;820;1617;3748;283
33;781;1602;3819;283
34;781;1605;3780;283
35;782;1622;3739;283
36;725;1585;3933;283
37;819;1596;3828;283
38;778;1620;3729;283
39;781;1578;3632;283
40;660;1568;3774;283
41;809;1599;3742;283
42;658;1578;3809;283
43;700;1601;3741;283
44;658;1558;3637;283
45;820;1589;3632;283
46;658;1558;3698;283
47;741;1561;3724;283
48;823;1563;3692;283
49;820;1567;3592;283
50;820;1603;3588;283
51;823;1630;3762;283
52;823;1599;3588;283
53;831;1573;3668;283
54;782;1525;3555;283
55;788;1539;3709;283
56;819;1547;3598;283
57;865;1602;3629;283
58;702;1586;3628;283
59;741;1567;3671;283
60;864;1579;3714;283
61;649;1543;3886;283
62;864;1557;3751;283
63;824;1559;3791;283
64;726;1509;3555;283
65;652;1515;3555;283
66;649;1514;3519;283
67;650;1498;3515;283
68;789;1518;3553;283
69;776;1527;3596;283
70;649;1520;3557;283
71;694;1493;3556;283
72;649;1476;3555;283
73;649;1449;3515;283
74;694;1482;3515;283
75;734;1534;3603;283
76;735;1469;3515;283
77;692;1448;3475;283
78;742;1472;3528;283
79;698;1458;3486;283
80;694;1435;3531;283
81;653;1437;3496;283
82;649;1451;3563;283
83;653;1442;3467;283
84;700;1469;3634;283
85;694;1470;3606;283
86;694;1532;3607;283
87;691;1537;3609;283
88;813;1555;3726;283
89;738;1469;3508;283
90;690;1403;3470;283
91;774;1429;3470;283
92;653;1458;3490;283
93;654;1483;3365;283
94;651;1469;3470;283
95;647;1433;3408;283
96;650;1442;3365;283
97;650;1424;3365;283
98;648;1417;3365;283
99;647;1408;3445;283
