epochNo;bestPenalty;avgPenalty;worstPenalty;avgExecTimeMs
0;842;1049;1258;549
1;648;943;1258;549
2;642;923;1258;549
3;604;907;1258;549
4;484;884;1190;549
5;484;855;1022;549
6;442;839;1022;549
7;404;828;1022;549
8;404;821;1022;549
9;404;821;1022;549
10;404;821;1022;549
11;404;821;1022;549
12;404;821;1022;549
13;404;813;1022;549
14;404;805;1022;549
15;404;805;1022;549
16;404;801;1022;549
17;404;801;1022;549
18;404;801;1022;549
19;404;801;1022;549
20;404;797;1022;549
21;404;793;1022;549
22;404;793;1022;549
23;404;793;1022;549
24;404;793;1022;549
25;404;793;1022;549
26;404;793;1022;549
27;404;793;1022;549
28;404;793;1022;549
29;404;793;1022;549
30;404;793;1022;549
31;404;793;1022;549
32;404;793;1022;549
33;404;793;1022;549
34;404;793;1022;549
35;404;793;1022;549
36;404;793;1022;549
37;404;793;1022;549
38;404;793;1022;549
39;404;793;1022;549
40;404;793;1022;549
41;404;793;1022;549
42;404;793;1022;549
43;404;793;1022;549
44;404;793;1022;549
45;404;794;1026;549
46;404;793;1022;549
47;404;793;1022;549
48;404;793;1022;549
49;404;793;1022;549
50;404;793;1022;549
51;404;793;1022;549
52;404;793;1022;549
53;404;793;1022;549
54;404;793;1022;549
55;404;793;1022;549
56;404;793;1022;549
57;404;790;1022;549
58;404;790;1022;549
59;404;790;1022;549
60;404;790;1022;549
61;404;790;1022;549
62;404;790;1022;549
63;404;790;1022;549
64;404;790;1022;549
65;404;790;1022;549
66;404;790;1022;549
67;404;790;1022;549
68;404;790;1022;549
69;404;790;1022;549
70;404;790;1022;549
71;404;790;1022;549
72;404;790;1022;549
73;404;790;1022;549
74;404;790;1022;549
75;404;790;1022;549
76;404;790;1022;549
77;404;790;1022;549
78;404;790;1022;549
79;404;790;1022;549
80;404;790;1022;549
81;404;790;1022;549
82;404;790;1022;549
83;404;786;1022;549
84;404;786;1022;549
85;404;786;1022;549
86;404;786;1022;549
87;404;789;1022;549
88;404;786;1022;549
89;404;782;1022;549
90;404;778;1022;549
91;404;778;1022;549
92;404;778;1022;549
93;404;778;1022;549
94;404;778;1022;549
95;404;778;1022;549
96;404;778;1022;549
97;404;778;1022;549
98;404;778;1022;549
99;404;778;1022;549
