epochNo;bestPenalty;avgPenalty;worstPenalty;avgExecTimeMs
0;1176;1716;2416;6175
1;918;1640;3040;6175
2;1086;1591;2244;6175
3;1022;1549;2312;6175
4;918;1649;2550;6175
5;1004;1408;1904;6175
6;1162;1498;1798;6175
7;972;1869;3054;6175
8;1022;1430;2276;6175
9;1110;1886;2782;6175
10;1194;1680;2282;6175
11;1270;1811;2720;6175
12;1136;1695;2130;6175
13;1022;1234;1590;6175
14;1002;1383;2218;6175
15;1076;2144;2890;6175
16;1076;2059;3206;6175
17;1138;1372;2046;6175
18;1070;1330;1972;6175
19;1052;1324;1870;6175
20;1138;1331;1572;6175
21;826;1328;2020;6175
22;1144;1543;2212;6175
23;1108;1535;2182;6175
24;1266;1657;3056;6175
25;1098;1386;1746;6175
26;976;1892;4392;6175
27;1052;1355;1824;6175
28;1052;1248;1566;6175
29;1094;1223;1564;6175
30;1026;1329;2078;6175
31;1126;1456;2164;6175
32;828;1216;1610;6175
33;1120;1307;1582;6175
34;914;1254;1592;6175
35;918;1284;2174;6175
36;866;1157;1496;6175
37;1112;1207;1510;6175
38;1070;1266;1554;6175
39;1176;1264;1332;6175
40;1030;1307;1840;6175
41;940;1195;1602;6175
42;846;1299;1908;6175
43;1086;1300;1432;6175
44;1006;1247;1416;6175
45;1186;1486;2078;6175
46;1056;1312;1702;6175
47;1212;1373;1650;6175
48;1236;1567;2242;6175
49;974;1406;2240;6175
