epochNo;bestPenalty;avgPenalty;worstPenalty;avgExecTimeMs
0;1356;1804;2390;16420
1;1288;2049;2476;16420
2;1250;1380;1444;16420
3;976;1437;1758;16420
4;1312;1684;2398;16420
5;1112;1578;1918;16420
6;1030;1483;2536;16420
7;924;1840;2888;16420
8;1074;1481;2470;16420
9;1030;1372;2056;16420
10;830;1352;1938;16420
11;944;1404;2360;16420
12;1082;1415;1858;16420
13;934;1486;2016;16420
14;1244;1811;2528;16420
15;994;1520;2094;16420
16;978;1444;1910;16420
17;1116;1446;1788;16420
18;1074;1429;1996;16420
19;1000;1411;2058;16420
20;1124;1624;2124;16420
21;1140;1364;1842;16420
22;1062;1159;1236;16420
23;800;1174;1532;16420
24;846;1274;1528;16420
25;932;1201;1424;16420
26;846;1183;1658;16420
27;790;1152;1574;16420
28;1014;1118;1400;16420
29;976;1218;1508;16420
30;764;1353;2276;16420
31;1082;1278;1710;16420
32;1152;1401;1742;16420
33;808;1310;1776;16420
34;726;1194;1628;16420
35;986;1262;1494;16420
36;988;1264;1640;16420
37;700;1054;1618;16420
38;728;1176;1520;16420
39;886;1324;1934;16420
40;612;1084;1654;16420
41;640;1167;1704;16420
42;690;1225;1864;16420
43;856;1026;1398;16420
44;816;1143;1660;16420
45;768;1192;1678;16420
46;766;1176;1956;16420
47;862;1205;1814;16420
48;778;1044;1326;16420
49;900;1345;2532;16420
50;890;1065;1232;16420
51;762;1032;1390;16420
52;762;1188;2008;16420
53;836;1169;1452;16420
54;918;1248;1622;16420
55;918;1127;1260;16420
56;878;1202;1680;16420
57;960;1416;2550;16420
58;890;1249;2270;16420
59;978;1232;2136;16420
60;734;1363;2958;16420
61;652;1361;2798;16420
62;888;1600;3618;16420
63;764;1650;4228;16420
64;650;1494;3478;16420
65;728;1312;2248;16420
66;940;1255;1620;16420
67;858;1132;1310;16420
68;656;1300;2600;16420
69;670;1102;1422;16420
70;786;1134;1572;16420
71;634;1215;1500;16420
72;886;1290;1628;16420
73;982;1395;2516;16420
74;1028;1432;2628;16420
75;792;1272;2600;16420
76;830;1076;1352;16420
77;820;1056;1292;16420
78;996;1329;1996;16420
79;900;1214;2312;16420
80;742;1153;1610;16420
81;742;1121;1668;16420
82;744;1146;1690;16420
83;814;1258;1778;16420
84;912;1485;2388;16420
85;734;1233;1644;16420
86;826;1133;1530;16420
87;926;1391;2726;16420
88;750;1149;1646;16420
89;880;1244;1734;16420
90;912;1295;1878;16420
91;740;1156;1666;16420
92;700;1204;2148;16420
93;960;1335;1916;16420
94;612;1374;2436;16420
95;788;1106;1402;16420
96;878;1378;2246;16420
97;992;1254;1862;16420
98;944;1259;1448;16420
99;744;1246;1852;16420
100;694;1229;1932;16420
101;1216;1452;1936;16420
102;1180;1336;1632;16420
103;1080;1355;1724;16420
104;1024;1237;1534;16420
105;1088;1334;1834;16420
106;866;1245;1892;16420
107;940;1234;1794;16420
108;994;1338;2414;16420
109;994;1440;2086;16420
110;1012;1299;1504;16420
111;920;1330;1600;16420
112;902;1332;1730;16420
113;954;1384;1782;16420
114;946;1269;1640;16420
115;1010;1210;1608;16420
116;998;1254;1598;16420
117;776;1234;1672;16420
118;956;1321;1830;16420
119;868;1222;1656;16420
120;956;1288;1722;16420
121;824;1275;1784;16420
122;820;1127;1682;16420
123;922;1112;1538;16420
124;924;1312;1702;16420
125;956;1304;1810;16420
126;818;1215;1486;16420
127;858;1232;1586;16420
128;872;1167;1802;16420
129;868;1268;1598;16420
130;702;1083;1442;16420
131;714;984;1246;16420
132;822;1142;1382;16420
133;876;1069;1432;16420
134;924;1198;1498;16420
135;1084;1280;1860;16420
136;1036;1250;1812;16420
137;1086;1385;1844;16420
138;880;1153;1542;16420
139;662;1024;1870;16420
140;880;1117;1566;16420
141;866;1204;1394;16420
142;784;1176;1606;16420
143;828;1217;1658;16420
144;946;1327;1792;16420
145;1056;1268;1694;16420
146;906;1229;1562;16420
147;620;1202;1742;16420
148;732;1236;1598;16420
149;1010;1315;1838;16420
150;934;1262;1600;16420
151;902;1271;1782;16420
152;964;1361;1796;16420
153;964;1328;1642;16420
154;1050;1314;1616;16420
155;596;1070;1452;16420
156;778;1147;1584;16420
157;636;1222;1826;16420
158;978;1154;1528;16420
159;758;1132;1548;16420
160;1104;1286;1692;16420
161;1118;1187;1268;16420
162;598;987;1398;16420
163;866;1117;1520;16420
164;594;1101;1686;16420
165;958;1274;1758;16420
166;704;1027;1410;16420
167;882;1192;1534;16420
168;924;1287;1734;16420
169;918;1188;1622;16420
170;796;1118;1452;16420
171;970;1198;1442;16420
172;676;1073;1398;16420
173;820;1143;1414;16420
174;876;1180;1476;16420
175;1172;1385;1810;16420
176;876;1251;1784;16420
177;1050;1261;1696;16420
178;1032;1222;1508;16420
179;952;1284;1576;16420
180;1008;1221;1580;16420
181;680;1232;1704;16420
182;1052;1201;1414;16420
183;700;1174;1612;16420
184;758;1204;1670;16420
185;676;1268;1672;16420
186;594;1151;1752;16420
187;966;1297;1576;16420
188;594;1167;1406;16420
189;802;1282;1648;16420
190;726;1247;1602;16420
191;932;1358;1774;16420
192;836;1146;1492;16420
193;708;1198;1526;16420
194;684;1182;1582;16420
195;1052;1233;1634;16420
196;1082;1311;1722;16420
197;1154;1329;1482;16420
198;1034;1244;1550;16420
199;994;1285;1692;16420
200;918;1314;1690;16420
201;1112;1413;1770;16420
202;1026;1407;1654;16420
203;956;1232;1654;16420
204;1036;1308;1860;16420
205;910;1106;1308;16420
206;812;1426;1954;16420
207;800;1389;1692;16420
208;980;1394;1904;16420
209;998;1460;1864;16420
210;1180;1419;1954;16420
211;1076;1350;1772;16420
212;1146;1358;1570;16420
213;760;1278;1862;16420
214;1140;1494;1680;16420
215;976;1418;1874;16420
216;978;1432;1754;16420
217;1140;1499;1938;16420
218;920;1325;1682;16420
219;1178;1453;1904;16420
220;1120;1360;1646;16420
221;938;1280;1644;16420
222;776;1309;1540;16420
223;916;1180;1564;16420
224;900;1236;1538;16420
225;756;1216;1994;16420
226;700;1295;2060;16420
227;948;1310;1572;16420
228;878;1127;1374;16420
229;636;1118;1644;16420
230;948;1219;1516;16420
231;882;1240;1592;16420
232;858;1396;1854;16420
233;922;1254;1556;16420
234;786;1207;1560;16420
235;722;1240;1560;16420
