epochNo;bestPenalty;avgPenalty;worstPenalty;avgExecTimeMs
0;1136;1365;1506;8630
1;1156;1320;1430;8630
2;952;1273;1556;8630
3;990;1295;1554;8630
4;952;1209;1430;8630
5;994;1171;1424;8630
6;912;1142;1346;8630
7;914;1187;1480;8630
8;886;1124;1636;8630
9;916;1130;1346;8630
10;926;1161;1408;8630
11;886;1064;1432;8630
12;886;1386;2964;8630
13;912;1102;1306;8630
14;996;1598;3762;8630
15;888;1066;1346;8630
16;848;1179;1534;8630
17;760;1743;3588;8630
18;758;1142;1826;8630
19;766;1070;1530;8630
20;840;1093;1530;8630
21;840;1053;1220;8630
22;840;1393;2970;8630
23;912;1484;3556;8630
24;874;1000;1146;8630
25;910;1425;3228;8630
26;912;1081;1232;8630
27;760;1030;1164;8630
28;758;991;1112;8630
29;758;1314;2534;8630
30;810;1018;1240;8630
31;1018;1508;2372;8630
32;758;1233;2492;8630
33;758;993;1162;8630
34;842;1005;1160;8630
35;912;1105;1326;8630
36;970;1146;1360;8630
37;874;1178;1690;8630
38;874;973;1086;8630
39;874;1517;3190;8630
40;932;1541;3190;8630
41;964;1132;1352;8630
42;844;1084;1244;8630
43;964;1196;1620;8630
44;758;997;1246;8630
45;758;1096;1332;8630
46;1050;1158;1342;8630
47;922;1145;1486;8630
48;764;1360;2842;8630
49;758;1716;3890;8630
50;922;1380;2734;8630
51;812;1253;2638;8630
52;812;978;1268;8630
53;890;1485;3282;8630
54;758;885;1016;8630
55;758;901;1050;8630
56;758;918;1112;8630
57;846;927;1022;8630
58;932;1098;1524;8630
59;874;949;1118;8630
60;758;881;976;8630
61;758;934;1054;8630
62;758;1308;2402;8630
63;758;1230;2316;8630
64;762;879;1016;8630
65;758;975;1372;8630
66;762;972;1338;8630
67;634;853;1034;8630
68;842;1024;1402;8630
69;634;837;942;8630
70;634;1846;5626;8630
71;634;925;1152;8630
72;680;978;1316;8630
73;680;910;1154;8630
74;634;908;1154;8630
75;680;1433;3358;8630
76;680;838;938;8630
77;708;846;934;8630
78;856;984;1204;8630
79;756;876;984;8630
80;646;931;1166;8630
81;646;834;934;8630
82;638;835;934;8630
83;656;878;1062;8630
84;634;998;1656;8630
85;604;884;1016;8630
86;604;851;1016;8630
87;656;878;1060;8630
88;656;838;938;8630
89;656;857;1008;8630
90;604;896;1158;8630
91;602;1118;1724;8630
92;604;1012;1396;8630
93;604;987;1312;8630
94;704;976;1292;8630
95;602;818;938;8630
96;812;891;950;8630
97;852;990;1236;8630
98;602;914;1106;8630
99;602;884;1242;8630
