epochNo;bestPenalty;avgPenalty;worstPenalty;avgExecTimeMs
0;984;1454;1856;37277
1;986;1614;2348;37277
2;1180;1418;1860;37277
3;848;1220;1530;37277
4;1022;1728;2392;37277
5;1160;1568;2196;37277
6;1114;1614;1936;37277
7;1132;1432;1816;37277
8;1058;1407;1596;37277
9;846;1231;1418;37277
10;870;1248;1898;37277
11;932;1187;1530;37277
12;1062;1358;2194;37277
13;1040;1800;2518;37277
14;1130;1543;2008;37277
15;908;1408;2208;37277
16;910;1259;1632;37277
17;916;1302;1712;37277
18;876;1352;1832;37277
19;830;1314;1656;37277
20;984;1254;1558;37277
21;1358;1672;2098;37277
22;1300;1634;2222;37277
23;998;1312;1916;37277
24;1332;1547;2280;37277
25;922;1490;2058;37277
26;850;1291;1562;37277
27;830;1556;2722;37277
28;902;1301;1654;37277
29;958;1305;1598;37277
30;962;1336;1526;37277
31;940;1253;1724;37277
32;918;1261;1548;37277
33;1184;1362;1836;37277
34;1046;1560;2400;37277
35;1212;1388;1554;37277
36;714;1132;1284;37277
37;806;1625;2532;37277
38;912;1354;1740;37277
39;986;1212;1622;37277
40;906;1102;1490;37277
41;1000;1513;2082;37277
42;904;1481;2208;37277
43;922;1406;2124;37277
44;1134;1439;1802;37277
45;1216;1393;1696;37277
46;1052;1366;1760;37277
47;1150;1414;1754;37277
48;1160;1394;1784;37277
49;898;1188;1372;37277
50;856;1291;1542;37277
51;1024;1422;1798;37277
52;972;1381;1872;37277
53;864;1192;1684;37277
54;1090;1226;1314;37277
55;798;1322;1630;37277
56;834;1420;2030;37277
57;940;1337;1856;37277
58;1118;1322;1568;37277
59;866;1472;2172;37277
60;1004;1378;2192;37277
61;1060;1255;1418;37277
62;932;1159;1428;37277
63;910;1140;1448;37277
64;1014;1274;1816;37277
65;1056;1392;2054;37277
66;1132;1394;1826;37277
67;1096;1418;1938;37277
68;1060;1445;2070;37277
69;754;1255;1880;37277
70;968;1442;2296;37277
71;886;1263;1562;37277
72;714;1227;2080;37277
73;984;1084;1164;37277
74;810;1210;1990;37277
75;904;1262;1618;37277
76;980;1367;2232;37277
77;964;1142;1268;37277
78;922;1337;1980;37277
79;906;1240;1730;37277
80;834;1199;1506;37277
81;822;1336;1794;37277
