epochNo;bestPenalty;avgPenalty;worstPenalty;avgExecTimeMs
0;1134;1644;2500;49286
1;970;1586;2186;49286
2;1122;1810;2888;49286
3;1264;1580;2084;49286
4;1386;1734;2552;49286
5;1110;1466;2182;49286
6;1270;1818;3012;49286
7;1054;1550;2040;49286
8;940;1453;2852;49286
9;1012;1740;2620;49286
10;1074;1662;2422;49286
11;790;1239;1674;49286
12;1070;1509;2058;49286
13;1258;1493;1850;49286
14;1056;1292;1534;49286
15;1310;1735;2126;49286
16;996;1640;1946;49286
17;1002;1528;2224;49286
18;986;1390;2256;49286
19;958;1465;1998;49286
20;1202;1771;2452;49286
21;972;1225;1462;49286
22;1190;1743;2268;49286
23;1364;1812;2718;49286
24;1048;1474;2146;49286
25;958;1526;2476;49286
26;1364;1557;1778;49286
27;956;1232;1552;49286
28;982;1269;1718;49286
29;896;1150;1606;49286
30;966;1254;1740;49286
31;1158;1316;1588;49286
32;1194;1322;1562;49286
33;1196;1329;1396;49286
34;1176;1573;2350;49286
35;1040;1408;1936;49286
36;992;1322;1790;49286
37;1062;1370;1914;49286
38;1254;1461;1998;49286
39;970;1445;1982;49286
40;1034;1368;1802;49286
41;1134;1349;1838;49286
42;1182;1505;1916;49286
43;960;1276;1500;49286
44;978;1273;1502;49286
45;1236;1422;1684;49286
46;1172;1424;1688;49286
47;1016;1406;2066;49286
48;874;1306;1666;49286
49;1096;1506;2066;49286
50;1062;1396;1824;49286
51;1178;1442;1832;49286
52;1104;1381;1672;49286
53;1200;1477;1776;49286
54;878;1208;1466;49286
55;1050;1324;1718;49286
56;1120;1468;1988;49286
57;1018;1486;1810;49286
58;1340;1513;1710;49286
59;1280;2072;5152;49286
60;1214;1496;1974;49286
61;1254;1493;1696;49286
62;1170;1516;2126;49286
63;1088;1542;2222;49286
64;1182;1446;1990;49286
65;1174;1395;1970;49286
66;1086;2123;5564;49286
67;892;1237;1446;49286
68;1304;1388;1464;49286
69;920;1261;1530;49286
70;1302;1478;1682;49286
71;940;1302;1610;49286
72;1004;1256;1608;49286
73;1146;1487;2202;49286
74;894;1326;1956;49286
75;894;1230;1726;49286
76;1198;1367;1568;49286
77;1274;1327;1394;49286
78;910;1295;1446;49286
79;1002;1249;1438;49286
80;790;1192;1358;49286
81;1120;1306;1424;49286
82;1202;1282;1410;49286
83;1316;1383;1446;49286
84;1046;1335;1560;49286
85;892;1269;1604;49286
86;1260;1439;1606;49286
87;1274;1419;1600;49286
88;1074;1321;1620;49286
89;1106;1200;1264;49286
90;1048;1227;1438;49286
91;1012;1231;1494;49286
92;886;1190;1500;49286
93;1156;1391;1604;49286
94;960;1185;1572;49286
95;1102;1320;1614;49286
96;922;1264;1512;49286
97;1090;1323;1490;49286
98;926;1232;1400;49286
99;928;1182;1368;49286
100;1136;1350;1656;49286
101;1156;1367;1540;49286
102;790;1187;1562;49286
103;1000;1253;1666;49286
104;1258;1460;1800;49286
105;1298;1432;1772;49286
106;986;1334;1784;49286
107;804;1290;1558;49286
108;980;1332;1574;49286
109;964;1292;1802;49286
110;1216;1344;1564;49286
111;1394;1547;1992;49286
112;1152;1355;1608;49286
113;980;1295;1510;49286
114;1132;1444;1646;49286
115;1132;1287;1450;49286
116;966;1333;1498;49286
