epochNo;bestPenalty;avgPenalty;worstPenalty;avgExecTimeMs
0;1304;1427;1710;9191
1;796;1367;1908;9191
2;1070;1364;1794;9191
3;1110;1330;1518;9191
4;606;1204;2054;9191
5;1278;1445;1586;9191
6;938;1528;2378;9191
7;1126;1739;2236;9191
8;1146;1336;1790;9191
9;1102;1438;2128;9191
10;876;1412;2076;9191
11;1048;1260;1500;9191
12;768;1566;2370;9191
13;700;1304;2316;9191
14;606;1478;2560;9191
15;912;1560;3116;9191
16;1196;1553;2372;9191
17;882;1121;1496;9191
18;1350;1423;1590;9191
19;708;1307;1866;9191
20;884;1685;2470;9191
21;994;1639;2480;9191
22;902;1479;2890;9191
23;832;1528;2744;9191
24;708;1682;3194;9191
25;868;1558;2846;9191
26;1114;1731;2762;9191
27;984;1634;2634;9191
28;1142;1675;3144;9191
29;938;1450;1964;9191
30;958;1220;1444;9191
31;860;1078;1232;9191
32;1208;1341;1548;9191
33;1144;1352;1506;9191
34;1266;1476;1776;9191
35;952;1167;1344;9191
36;1010;1496;2384;9191
37;1120;1707;2898;9191
38;690;1212;1440;9191
39;1068;1322;1628;9191
40;708;1284;2090;9191
41;958;1216;1444;9191
42;974;1182;1480;9191
43;1254;1460;1920;9191
44;1168;1549;2426;9191
45;1116;1554;2596;9191
46;1056;1413;2342;9191
47;1104;1326;1486;9191
48;1202;1676;2752;9191
49;880;1548;2044;9191
50;834;1328;1860;9191
51;1052;1442;1900;9191
52;1172;1396;1952;9191
53;984;1240;1496;9191
54;1030;1229;1508;9191
55;934;1280;1642;9191
56;862;1228;1470;9191
57;1042;1187;1352;9191
58;978;1282;1704;9191
59;832;1175;1524;9191
60;708;1139;1368;9191
61;660;1324;2322;9191
62;760;1214;1514;9191
63;766;1286;1474;9191
64;994;1356;1674;9191
65;1034;1380;1644;9191
66;1064;1487;2328;9191
67;1068;1233;1586;9191
68;1368;1538;1794;9191
69;1208;1529;1854;9191
70;710;1365;2280;9191
71;1142;1494;2410;9191
72;1150;1349;1700;9191
73;820;1611;2374;9191
74;810;1411;2016;9191
75;858;1268;1826;9191
76;866;1399;1780;9191
77;1082;1409;1798;9191
78;1248;1528;1974;9191
79;922;1485;2208;9191
80;984;1331;1984;9191
81;736;1093;1272;9191
82;660;1223;2126;9191
83;1008;1371;2016;9191
84;964;1141;1256;9191
85;1090;1329;1980;9191
86;606;1423;1816;9191
87;940;1192;1532;9191
88;1036;1219;1516;9191
89;1130;1642;2142;9191
90;872;1493;2180;9191
91;898;1524;2138;9191
92;704;1446;2194;9191
93;908;1502;2358;9191
94;708;1163;1682;9191
95;1018;1385;2000;9191
96;1012;1466;2152;9191
97;648;1679;2386;9191
98;528;919;1370;9191
99;1162;1433;1804;9191
