epochNo;bestPenalty;avgPenalty;worstPenalty;avgExecTimeMs
0;936;1285;2098;6824
1;936;1243;1478;6824
2;812;1266;2330;6824
3;1086;1572;2590;6824
4;1196;1357;1460;6824
5;1010;1347;1664;6824
6;940;1194;1418;6824
7;774;1201;1708;6824
8;886;1148;1668;6824
9;960;1387;2228;6824
10;842;1272;2170;6824
11;740;1313;2322;6824
12;822;1116;1918;6824
13;900;1370;2648;6824
14;954;1323;1838;6824
15;694;1302;2806;6824
16;788;1440;2574;6824
17;880;1621;2714;6824
18;890;1612;2912;6824
19;830;1366;2022;6824
20;822;1801;3636;6824
21;992;1462;1810;6824
22;916;1549;2776;6824
23;1074;1185;1310;6824
24;1020;1258;1898;6824
25;1018;1308;2084;6824
26;852;1169;1424;6824
27;974;1280;1550;6824
28;916;1275;1604;6824
29;882;1215;1410;6824
30;1088;1449;2340;6824
31;1030;1128;1288;6824
32;880;1170;1332;6824
33;736;1202;1564;6824
34;872;1209;1864;6824
35;748;1082;1316;6824
36;794;1018;1228;6824
37;794;1209;2050;6824
38;858;1213;1500;6824
39;966;1210;1456;6824
40;736;979;1306;6824
41;878;1064;1274;6824
42;856;1021;1358;6824
43;860;1016;1266;6824
44;722;1012;1312;6824
45;780;1067;1246;6824
46;786;1028;1224;6824
47;756;920;1068;6824
48;694;990;1114;6824
49;888;1126;1634;6824
50;988;1096;1196;6824
51;828;1016;1204;6824
52;690;1053;1320;6824
53;738;941;1162;6824
54;784;1126;1986;6824
55;762;1040;1254;6824
56;928;1060;1204;6824
57;902;1088;1280;6824
58;846;1138;1400;6824
59;694;969;1098;6824
60;1004;1191;1628;6824
61;588;959;1238;6824
62;712;989;1296;6824
63;710;941;1098;6824
64;740;960;1212;6824
65;746;994;1160;6824
66;670;1016;1296;6824
67;674;1002;1238;6824
68;690;961;1108;6824
69;734;1029;1326;6824
70;816;1019;1280;6824
71;846;1072;1150;6824
72;862;1008;1212;6824
73;690;1025;1296;6824
74;720;1057;1336;6824
75;814;1196;1474;6824
76;906;1198;1520;6824
77;758;1060;1440;6824
78;782;1082;1464;6824
79;694;1131;1586;6824
80;732;1083;1490;6824
81;840;1213;1876;6824
82;728;1421;2732;6824
83;730;1284;2498;6824
84;868;1526;2870;6824
85;788;1295;2018;6824
86;912;1124;1368;6824
87;972;1385;2348;6824
88;860;1092;1308;6824
89;854;1022;1220;6824
90;796;1162;1902;6824
91;1166;1348;1488;6824
92;634;1036;1382;6824
93;794;1193;1726;6824
94;834;1100;1418;6824
95;588;1054;1380;6824
96;846;1197;1520;6824
97;816;1224;1426;6824
98;672;1329;2328;6824
99;716;959;1186;6824
