epochNo;bestPenalty;avgPenalty;worstPenalty;avgExecTimeMs
0;916;1230;1524;6696
1;442;1147;1566;6696
2;812;1082;1162;6696
3;942;1135;1642;6696
4;1066;1374;1958;6696
5;936;1202;1550;6696
6;826;1478;1814;6696
7;446;1149;2108;6696
8;446;1337;1806;6696
9;784;1489;2316;6696
10;572;1308;1676;6696
11;632;1268;2216;6696
12;860;1144;1394;6696
13;494;1071;1776;6696
14;632;1463;2138;6696
15;696;1214;1890;6696
16;446;1118;1934;6696
17;754;1010;1176;6696
18;814;1099;1344;6696
19;494;1105;1376;6696
20;734;1045;1160;6696
21;694;1144;1512;6696
22;786;1099;1336;6696
23;442;963;1338;6696
24;660;896;1194;6696
25;1120;1242;1396;6696
26;1190;1231;1282;6696
27;700;1054;1274;6696
28;938;1096;1342;6696
29;656;1086;1498;6696
30;842;1039;1268;6696
31;442;989;1420;6696
32;814;1093;1356;6696
33;802;1179;1400;6696
34;872;1108;1394;6696
35;972;1337;2014;6696
36;820;1150;1448;6696
37;442;1096;1472;6696
38;900;1053;1282;6696
39;786;1000;1252;6696
40;766;986;1308;6696
41;962;1093;1202;6696
42;610;1111;1474;6696
43;1004;1174;1482;6696
44;752;1146;1508;6696
45;946;1162;1420;6696
46;828;1125;1246;6696
47;896;1100;1244;6696
48;784;913;996;6696
49;572;915;1364;6696
50;944;1178;1564;6696
51;742;1090;1448;6696
52;742;1216;1756;6696
53;698;1248;1982;6696
54;844;1026;1182;6696
55;712;1074;1288;6696
56;958;1071;1206;6696
57;970;1222;1418;6696
58;718;1001;1340;6696
59;816;1014;1182;6696
60;936;1132;1278;6696
61;840;1068;1480;6696
62;938;1395;2844;6696
63;442;956;1384;6696
64;840;1006;1156;6696
65;964;1102;1448;6696
66;760;1094;1444;6696
67;764;1170;1580;6696
68;748;1035;1406;6696
69;1044;1193;1360;6696
70;950;1264;1576;6696
71;684;1327;1956;6696
72;840;1194;1370;6696
73;742;1194;1394;6696
74;896;1060;1210;6696
75;672;1071;1436;6696
76;930;1399;2218;6696
77;762;1367;2000;6696
78;962;1308;2294;6696
79;696;985;1324;6696
80;652;938;1394;6696
81;752;1049;1474;6696
82;630;1106;1710;6696
83;834;1288;1950;6696
84;802;1289;2558;6696
85;802;922;1046;6696
86;664;1215;2124;6696
87;676;1146;1826;6696
88;816;1223;2164;6696
89;704;1093;1248;6696
90;856;1344;2580;6696
91;748;1352;2180;6696
92;830;1414;2352;6696
93;816;1128;1734;6696
94;552;1083;1312;6696
95;824;1243;2348;6696
96;584;1275;2302;6696
97;632;1268;2504;6696
98;630;1115;1736;6696
99;864;1172;1746;6696
