epochNo;bestPenalty;avgPenalty;worstPenalty;avgExecTimeMs
0;1358;1431;1508;6880
1;1308;1434;1574;6880
2;1284;1460;1774;6880
3;1352;1476;1636;6880
4;1122;1343;1770;6880
5;1122;1481;1984;6880
6;1162;1473;2042;6880
7;1248;1309;1414;6880
8;1122;1198;1228;6880
9;1118;1232;1442;6880
10;1022;1440;2406;6880
11;1122;1252;1494;6880
12;588;1048;1244;6880
13;1022;1207;1552;6880
14;1040;1286;1608;6880
15;1040;1472;2308;6880
16;882;1425;3050;6880
17;882;1479;2594;6880
18;882;1257;1438;6880
19;882;1239;1786;6880
20;922;1184;1772;6880
21;676;904;1004;6880
22;674;1186;2020;6880
23;634;1004;1230;6880
24;588;962;1230;6880
25;750;962;1268;6880
26;764;931;1040;6880
27;636;959;1136;6880
28;636;952;1108;6880
29;630;1045;1402;6880
30;1092;1222;1388;6880
31;588;1028;1392;6880
32;882;1164;1416;6880
33;588;960;1370;6880
34;588;864;976;6880
35;634;900;1182;6880
36;634;975;1232;6880
37;634;952;1230;6880
38;634;1135;2006;6880
39;884;970;1062;6880
40;864;1001;1154;6880
41;844;917;976;6880
42;808;995;1222;6880
43;588;860;978;6880
44;720;905;990;6880
45;730;926;1214;6880
46;774;871;974;6880
47;854;1012;1262;6880
48;588;888;1024;6880
49;588;987;1322;6880
50;638;862;974;6880
51;588;814;974;6880
52;646;899;1140;6880
53;646;942;1428;6880
54;588;942;1430;6880
55;588;1150;2310;6880
56;590;1150;2272;6880
57;716;1036;1590;6880
58;724;970;1322;6880
59;762;984;1362;6880
60;726;924;1342;6880
61;774;1158;1388;6880
62;588;882;1396;6880
63;588;1019;1492;6880
64;590;1006;1534;6880
65;632;1020;1534;6880
66;590;940;1232;6880
67;588;1131;1656;6880
68;588;1012;1586;6880
69;636;1036;1562;6880
70;632;1042;1370;6880
71;634;971;1652;6880
72;756;809;904;6880
73;670;896;1226;6880
74;756;917;1146;6880
75;670;876;1146;6880
76;588;926;1116;6880
77;636;959;1202;6880
78;680;950;1286;6880
79;754;1245;2472;6880
80;588;1134;2430;6880
81;788;1201;2430;6880
82;636;1083;2032;6880
83;632;790;908;6880
84;642;843;1114;6880
85;880;1164;1570;6880
86;758;950;1248;6880
87;822;1212;1988;6880
88;588;1061;2348;6880
89;756;823;974;6880
90;788;907;1086;6880
91;754;945;1274;6880
92;714;850;1084;6880
93;754;1026;1402;6880
94;588;1065;2090;6880
95;588;986;2090;6880
96;752;830;1102;6880
97;756;1144;1570;6880
98;714;1067;2180;6880
99;588;941;1778;6880
