epochNo;bestPenalty;avgPenalty;worstPenalty;avgExecTimeMs
0;454;738;1056;7574
1;442;464;536;7574
2;410;448;490;7574
3;408;437;448;7574
4;406;436;446;7574
5;406;436;446;7574
6;406;435;444;7574
7;406;435;444;7574
8;406;435;444;7574
9;406;435;444;7574
10;406;435;444;7574
11;406;435;444;7574
12;406;435;444;7574
13;406;435;444;7574
14;406;435;444;7574
15;406;435;444;7574
16;406;435;444;7574
17;406;435;444;7574
18;406;435;444;7574
19;406;435;444;7574
20;406;435;444;7574
21;406;435;444;7574
22;406;435;444;7574
23;406;435;444;7574
24;406;435;444;7574
25;406;435;444;7574
26;406;435;444;7574
27;406;435;444;7574
28;406;435;444;7574
29;406;435;444;7574
30;406;435;444;7574
31;406;435;444;7574
32;406;435;444;7574
33;406;435;444;7574
34;406;435;444;7574
35;406;435;444;7574
36;406;435;444;7574
37;406;435;444;7574
38;406;435;444;7574
39;406;435;444;7574
40;406;435;444;7574
41;406;435;444;7574
42;406;435;444;7574
43;406;435;444;7574
44;406;435;444;7574
45;406;435;444;7574
46;406;435;444;7574
47;406;435;444;7574
48;406;435;444;7574
49;406;435;444;7574
50;406;435;444;7574
51;406;435;444;7574
52;406;435;444;7574
53;406;435;444;7574
54;406;435;444;7574
55;406;435;444;7574
56;406;435;444;7574
57;406;435;444;7574
58;406;435;444;7574
59;406;435;444;7574
60;406;435;444;7574
61;406;435;444;7574
62;406;435;444;7574
63;406;435;444;7574
64;406;435;444;7574
65;406;435;444;7574
66;406;435;444;7574
67;406;435;444;7574
68;406;435;444;7574
69;406;435;444;7574
70;406;435;444;7574
71;406;435;444;7574
72;406;435;444;7574
73;406;435;444;7574
74;406;435;444;7574
75;406;435;444;7574
76;406;435;444;7574
77;406;435;444;7574
78;406;435;444;7574
79;406;435;444;7574
80;406;435;444;7574
81;406;435;444;7574
82;406;435;444;7574
83;406;435;444;7574
84;406;435;444;7574
85;406;435;444;7574
86;406;435;444;7574
87;406;435;444;7574
88;406;435;444;7574
89;406;435;444;7574
90;406;435;444;7574
91;406;435;444;7574
92;406;435;444;7574
93;406;435;444;7574
94;406;435;444;7574
95;406;435;444;7574
96;406;435;444;7574
97;406;435;444;7574
98;406;435;444;7574
99;406;435;444;7574
