epochNo;bestPenalty;avgPenalty;worstPenalty;avgExecTimeMs
0;586;661;758;55287
1;498;528;602;55287
2;404;444;484;55287
3;400;422;450;55287
4;400;409;438;55287
5;374;402;436;55287
6;374;393;404;55287
7;364;382;398;55287
8;350;370;386;55287
9;340;363;396;55287
10;334;357;370;55287
11;302;345;364;55287
12;218;325;364;55287
13;222;317;344;55287
14;214;317;362;55287
15;218;316;362;55287
16;214;312;346;55287
17;214;313;350;55287
18;214;315;362;55287
19;214;315;362;55287
20;214;315;362;55287
21;214;314;362;55287
22;214;304;342;55287
23;214;309;362;55287
24;214;306;342;55287
25;214;308;362;55287
26;214;305;342;55287
27;214;304;342;55287
28;214;305;342;55287
29;214;310;362;55287
30;214;308;362;55287
31;214;308;362;55287
32;214;308;362;55287
33;214;304;342;55287
34;214;304;342;55287
35;214;308;362;55287
36;214;308;362;55287
37;214;314;362;55287
38;214;310;362;55287
39;214;314;362;55287
40;214;310;362;55287
41;214;310;362;55287
42;214;304;342;55287
43;214;308;362;55287
44;214;308;362;55287
45;214;310;362;55287
46;214;308;362;55287
47;214;310;362;55287
48;214;310;362;55287
49;214;310;362;55287
50;214;310;362;55287
51;214;310;362;55287
52;214;310;362;55287
53;214;305;342;55287
54;214;306;346;55287
55;214;303;336;55287
56;214;308;362;55287
57;214;303;336;55287
58;214;308;362;55287
59;214;308;362;55287
60;214;303;336;55287
61;214;303;336;55287
62;214;303;336;55287
63;214;304;338;55287
64;214;311;362;55287
65;214;304;340;55287
66;214;309;362;55287
67;214;314;362;55287
68;214;304;336;55287
69;214;309;362;55287
70;214;314;362;55287
71;214;314;362;55287
72;214;314;362;55287
73;214;303;336;55287
74;214;303;336;55287
75;214;303;336;55287
76;214;309;362;55287
77;214;303;336;55287
78;214;303;336;55287
79;214;303;336;55287
80;214;304;336;55287
81;214;304;336;55287
82;214;310;362;55287
83;214;304;340;55287
84;214;303;336;55287
85;214;303;336;55287
86;214;304;336;55287
87;214;303;336;55287
88;214;308;362;55287
89;214;303;336;55287
90;214;309;362;55287
91;214;303;336;55287
92;214;303;336;55287
93;214;304;336;55287
94;214;309;362;55287
95;214;308;362;55287
96;214;310;362;55287
97;214;314;362;55287
98;214;314;362;55287
99;214;314;362;55287
