epochNo;bestPenalty;avgPenalty;worstPenalty;avgExecTimeMs
0;802;1040;1134;66910
1;696;894;1046;66910
2;896;1050;1246;66910
3;614;1028;1458;66910
4;656;976;1234;66910
5;652;895;1226;66910
6;704;1011;1594;66910
7;862;1096;1750;66910
8;774;1052;1574;66910
9;654;1026;1412;66910
10;834;1048;1322;66910
11;614;1110;1654;66910
12;896;1166;1284;66910
13;798;1164;1384;66910
14;650;816;964;66910
15;788;1011;1260;66910
16;978;1302;1726;66910
17;668;1007;1414;66910
18;728;1139;1474;66910
19;894;1104;1348;66910
20;860;1111;1384;66910
21;868;1120;1338;66910
22;878;1073;1292;66910
23;838;1109;1384;66910
24;618;897;1088;66910
25;586;998;1198;66910
26;1104;1336;1550;66910
27;924;1215;1360;66910
28;866;1125;1328;66910
29;986;1187;1422;66910
30;1246;1453;1990;66910
31;956;1333;1924;66910
32;1086;1266;1732;66910
33;844;1058;1344;66910
34;1168;1522;1874;66910
35;1258;1572;2026;66910
36;1000;1381;1698;66910
37;1092;1179;1320;66910
38;1140;1394;1692;66910
39;844;1399;1890;66910
40;1150;1393;1898;66910
41;810;1381;1938;66910
42;1028;1284;1580;66910
43;1110;1358;1472;66910
44;1056;1348;1812;66910
45;1162;1486;1768;66910
46;1158;1454;1758;66910
47;1012;1479;1788;66910
48;870;1378;1758;66910
49;1164;1454;1774;66910
50;1324;1592;1808;66910
51;1160;1532;1802;66910
52;1072;1505;1892;66910
53;1172;1335;1790;66910
54;1172;1514;1942;66910
55;1168;1331;1534;66910
56;1050;1560;2198;66910
57;1186;1704;2150;66910
58;1014;1601;2326;66910
59;1242;1615;2276;66910
60;938;1342;1842;66910
61;1042;1562;2174;66910
62;1084;1436;1944;66910
63;874;1645;2088;66910
64;1056;1544;2252;66910
65;966;1443;1724;66910
66;1050;1697;2246;66910
67;798;1221;1566;66910
68;956;1257;1458;66910
69;1300;1606;1880;66910
70;1180;1591;2534;66910
71;1300;1492;1706;66910
72;1214;1348;1492;66910
73;1014;1305;1734;66910
74;948;1459;2246;66910
75;1038;1383;1842;66910
76;1576;1800;2300;66910
77;1026;1432;1670;66910
78;1044;1456;1776;66910
79;1358;1709;1940;66910
80;1126;1468;1898;66910
81;828;1248;1772;66910
82;1328;1450;1552;66910
83;1558;1810;2140;66910
84;850;1244;1878;66910
85;642;1237;2140;66910
86;1224;1318;1386;66910
87;918;1436;1838;66910
88;1392;1624;1854;66910
89;802;1392;1912;66910
90;1158;1533;1772;66910
91;946;1227;1556;66910
92;1320;1453;1592;66910
93;1192;1550;1934;66910
94;1206;1563;2054;66910
95;1138;1595;2270;66910
96;1538;1776;2264;66910
97;888;1488;1764;66910
98;1278;1532;1834;66910
99;922;1446;1790;66910
