epochNo;bestPenalty;avgPenalty;worstPenalty;avgExecTimeMs
0;442;752;1014;18066
1;442;534;814;18066
2;440;517;814;18066
3;440;517;814;18066
4;440;510;782;18066
5;440;486;662;18066
6;440;485;658;18066
7;440;477;620;18066
8;440;469;582;18066
9;440;469;580;18066
10;440;469;580;18066
11;440;469;580;18066
12;440;469;580;18066
13;440;468;578;18066
14;440;468;578;18066
15;440;468;578;18066
16;440;468;578;18066
17;440;468;578;18066
18;440;468;578;18066
19;440;468;578;18066
20;440;468;578;18066
21;440;468;578;18066
22;440;468;578;18066
23;440;468;578;18066
24;440;468;578;18066
25;440;468;578;18066
26;440;468;578;18066
27;440;468;578;18066
28;440;468;578;18066
29;440;468;578;18066
30;440;468;578;18066
31;440;468;578;18066
32;440;468;578;18066
33;440;468;578;18066
34;440;468;578;18066
35;440;468;578;18066
36;440;468;578;18066
37;440;468;578;18066
38;440;468;578;18066
39;440;468;578;18066
40;440;468;578;18066
41;440;468;578;18066
42;440;468;578;18066
43;440;468;578;18066
44;440;468;578;18066
45;440;468;578;18066
46;440;468;578;18066
47;440;468;578;18066
48;440;468;578;18066
49;440;468;578;18066
50;440;468;578;18066
51;440;468;578;18066
52;440;468;578;18066
53;440;468;578;18066
54;440;468;578;18066
55;440;468;578;18066
56;440;468;578;18066
57;440;468;578;18066
58;440;468;578;18066
59;440;468;578;18066
60;440;468;578;18066
61;440;468;578;18066
62;440;468;578;18066
63;440;468;578;18066
64;440;468;578;18066
65;440;468;578;18066
66;440;468;578;18066
67;440;468;578;18066
68;440;468;578;18066
69;440;468;578;18066
70;440;468;578;18066
71;440;468;578;18066
72;440;468;578;18066
73;440;468;578;18066
74;440;468;578;18066
75;440;468;578;18066
76;440;468;578;18066
77;440;468;578;18066
78;440;468;578;18066
79;440;468;578;18066
80;440;468;578;18066
81;440;468;578;18066
82;440;468;578;18066
83;440;468;578;18066
84;440;468;578;18066
85;440;468;578;18066
86;440;468;578;18066
87;440;468;578;18066
88;440;468;578;18066
89;440;468;578;18066
90;440;468;578;18066
91;440;468;578;18066
92;440;468;578;18066
93;440;468;578;18066
94;440;468;578;18066
95;440;468;578;18066
96;440;468;578;18066
97;440;468;578;18066
98;440;468;578;18066
99;440;468;578;18066
