epochNo;bestPenalty;avgPenalty;worstPenalty;avgExecTimeMs
0;842;1472;2028;7243
1;864;1420;2122;7243
2;722;1422;2382;7243
3;728;1389;2838;7243
4;930;1319;2016;7243
5;824;1204;1872;7243
6;950;1346;2638;7243
7;914;1341;2072;7243
8;980;1618;2940;7243
9;888;1486;2648;7243
10;558;903;1160;7243
11;896;1567;2402;7243
12;966;1024;1102;7243
13;830;1245;2044;7243
14;832;1167;1448;7243
15;950;1183;1448;7243
16;732;1209;2392;7243
17;826;1090;1270;7243
18;810;1097;1256;7243
19;952;1104;1214;7243
20;732;1131;1918;7243
21;642;949;1156;7243
22;926;1229;1504;7243
23;764;1126;1968;7243
24;702;1062;1404;7243
25;802;1189;1630;7243
26;710;1420;2486;7243
27;752;1627;3672;7243
28;760;1351;1990;7243
29;766;1380;2462;7243
30;752;1368;2446;7243
31;828;1327;2550;7243
32;836;1340;2250;7243
33;676;1123;1678;7243
34;724;1158;1810;7243
35;720;1014;1526;7243
36;688;1114;1872;7243
37;822;1091;1476;7243
38;616;1092;1812;7243
39;696;1220;1680;7243
40;786;1282;2240;7243
41;936;1116;1366;7243
42;648;1097;1608;7243
43;904;1183;1868;7243
44;890;1040;1244;7243
45;780;1370;2512;7243
46;790;1002;1262;7243
47;886;1161;1618;7243
48;844;1072;1436;7243
49;814;1072;1420;7243
50;762;1042;1362;7243
51;968;1092;1308;7243
52;678;1091;1516;7243
53;756;1034;1164;7243
54;994;1402;1820;7243
55;712;1165;1774;7243
56;746;1049;1446;7243
57;972;1175;1590;7243
58;742;1443;2310;7243
59;914;1318;1768;7243
60;956;1282;1702;7243
61;532;1022;1820;7243
62;576;1258;1998;7243
63;940;1155;1476;7243
64;754;964;1314;7243
65;944;1188;1606;7243
66;920;1229;1482;7243
67;772;1216;2002;7243
68;628;1428;2674;7243
69;622;1000;1492;7243
70;774;1206;1752;7243
71;582;1262;1998;7243
72;862;1172;1994;7243
73;852;948;1112;7243
74;574;1008;1358;7243
75;684;990;1366;7243
76;800;1196;1804;7243
77;780;1208;1862;7243
78;542;953;1342;7243
79;518;1181;1852;7243
80;824;1105;1716;7243
81;738;1153;1846;7243
82;848;1015;1188;7243
83;908;1249;2084;7243
84;798;1147;1748;7243
85;814;1046;1182;7243
86;788;961;1108;7243
87;932;1056;1170;7243
88;594;982;1354;7243
89;736;1001;1332;7243
90;854;1079;1306;7243
91;838;936;1160;7243
92;852;1076;1272;7243
93;704;998;1192;7243
94;812;1032;1154;7243
95;830;1058;1344;7243
96;622;852;1186;7243
97;792;1034;1402;7243
98;518;903;1180;7243
99;574;1016;1342;7243
